split,split_index,dataset,category,label,label_name,relative_path,size_bytes,sha256
train,447,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0452.avi,10852466,f0863ca9712f6dda0cb16d2d27d77d22282ce5424ad3142bb25162c5f429e99b
train,448,RLVS,,1,violence,Violence/V_728.mp4,559028,b08ffbeedb86af890df2fcb4547e33b6a21cc4b9f93e49fab9fa03023fa04fd6
train,449,RLVS,,1,violence,Violence/V_852.mp4,964010,55621e7b2424dbe0b51fdec2e1cde6524f9b73890d9530385afae14c57c88bc4
train,450,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0309.avi,4774832,c8df278c02218597de8aa1ee12f21902e9369f1eb060bf2247ce49af8797cb94
train,451,RLVS,,0,non_violence,NonViolence/NV_808.mp4,825348,0d204c6bf20dade06a13a1ada405c4bf438145b084397e52426ecf00aac40d68
train,452,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0542.avi,14196430,03c4b2582bbf880a591ea15f06f3c0cfe3321f7993f7008aa72300b4d768e231
train,453,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0084.avi,3094752,e0d92dba586d823b5d604404fc33d93f6057b6a5e6da1534ba7e2372d38c8cee
train,454,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0032.avi,10135562,54b7fcd7aa06f9149a4b5c97f315ac3224b0283ede2bf5aae80ce703834296c6
train,455,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0290.avi,2496452,4680177901f5901419495c419dfea1aab37a1acc5d68c3e8eec5765fef7aded5
train,456,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0295.avi,3073476,d77af0a224094debbc957266f768626bc4ca97f8e6d5d8a648b2b0bca579beb1
train,457,RLVS,,0,non_violence,NonViolence/NV_798.mp4,1305215,10158e89c71f7e2eeee17e163d727133a3684f4e8f3b943f4cc36ef6bad576ff
train,458,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0063.avi,8889764,e9446339ea584ebfdeca5a5acafc30a66c847a6aab068132d7a8cc77c2db8948
train,459,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0299.avi,2131330,18e7076e6a2de8cc827598541df7b07d280add1c3a719762f1041e58eba8394e
train,460,RLVS,,0,non_violence,NonViolence/NV_325.mp4,1222807,94e06de5aff7b2c521433d404c331cfeff874f878f79b96feccac9bdf6c6b42f
train,461,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0747.avi,2970196,d392172bf12a59a7d7dee050b26452fb92f18f5ac4a5382986930addd7048c7d
train,462,RLVS,,0,non_violence,NonViolence/NV_934.mp4,1469422,207f1fb173fd5dafd3f59c71b508084a9ca9b5b59a9059ab47418e89fb289b14
train,463,RLVS,,1,violence,Violence/V_989.mp4,419772,b9b9458b08a7a9111a4dc119d447920d531cb950f06e109db28a28cf05b9eb5b
train,464,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0755.avi,3232222,6ae750fbc2c2e6c5546116ab209da06ca23e0953ac598ba1ad9f62bcbf9b22a6
train,465,RLVS,,0,non_violence,NonViolence/NV_224.mp4,581116,40aec33e7810fe0c4ee102356cf99aa99e8af0e2a7977ff61975223cf90590de
train,466,RLVS,,1,violence,Violence/V_572.mp4,1278957,c7c7387401c7eedc96b4c02933f75cab509e72ad9104871ad9f5632e9de3014a
train,467,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0637.avi,6635242,563edfe31a9fc9b5bb9d21bf304ee47620383b780309a3772ca3a3c084febdb1
train,468,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0370.avi,9445160,d5c60f0776e2ce2547c0fd6dbcb264250b684a7ea37d9cb9b542383fa295b4a7
train,469,RLVS,,1,violence,Violence/V_366.mp4,1281576,047b66906871d8cc6129bef353e61c465b79fa6ca2210d91dc68e8f70eefea5b
train,470,RLVS,,0,non_violence,NonViolence/NV_437.mp4,305651,9a1c4361c30d90a3485faa66b14aaddf632a376938e0e87f57541457fb8f8e32
train,471,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0150.avi,5558264,2887d0e140b3bc6622954f0e7bef7eb66103c55b08a998af2c2a3693231b1ea9
train,472,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0147.avi,5006110,e78692a8d11ec8d845e64a49d7129433f814eeed990497994ff60fe9f3fb5f5f
train,473,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0677.avi,4072802,d63a1507d678e7e1b57795c675436f38b9b3d72cc10ef8ccceac092ff130037d
train,474,RLVS,,1,violence,Violence/V_262.mp4,254086,363d77f775c4d1b7ee2049304098b8bc49ede06ea2f416118ecff555b859e8cd
train,475,RLVS,,0,non_violence,NonViolence/NV_276.mp4,1171687,a8ee12dbb62bb289579665d3314a8caf417534bfaaeb26845e115c90a515c0d3
train,476,RLVS,,0,non_violence,NonViolence/NV_839.mp4,700494,6496e8e9b0484f9d6e715b2972648842ff0b91baec56469fe5a34f68b8ec7c22
train,477,RLVS,,1,violence,Violence/V_660.mp4,1047285,c947cf6a3d0b2b727f5f572f69629bc9c5e3afd51aa35962ebd1d7dee15a69e2
train,478,RLVS,,1,violence,Violence/V_931.mp4,298050,161c5e58da3a81f66a7749219d4dd8859e900bc790ffe329e29c33d5625916a7
train,479,RLVS,,1,violence,Violence/V_185.mp4,429279,cdd0ec83cd9a19dc0aa79c8e2e314ecf1e69e7349cc287d15e04ac56f9514850
train,480,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0086.avi,3616108,a956cf85a8bed6aa6eceb91376941e3d1a75169b732c1d95cca0af4978f306b7
train,481,RLVS,,1,violence,Violence/V_413.mp4,395066,ccf8cc0ef699c9f5111ac055dcae7ebeda687e227f046af7a894df183750f627
train,482,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0730.avi,2503354,7e3b7b4872e3820c534481fb53cc9d7ee3ea1ae40875ecbf031252da7fd423bc
train,483,RLVS,,0,non_violence,NonViolence/NV_889.avi,1209198,d93b4824f0b8b80350d69c7cb429babd89595cfced53977c87dee60233d8a11e
train,484,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0688.avi,20838914,ac2a1865a0a504ea320533ba4014cb04b4499bcf4526580d6f0679fc71d8494d
train,485,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0098.avi,10880836,592c7877b4d79b667b322acd6d673ab211dd8c509c5dbc0a6728d5316b4ab262
train,486,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0782.avi,7852930,f5d5c086b04d0ed9736935bed34ce2dcb3178a00f83d1ccc068217c2eab6916c
train,487,RLVS,,1,violence,Violence/V_704.mp4,659738,2a7dc583c4759b4e352c61bec495e12ad833320596394754b7d02a61aafba311
train,488,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0377.avi,3408986,abcd077fbaed44bf0086072aed41a99a65d84743404f6083d8a3e41db57d1ecd
train,489,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0091.avi,3098820,0b317febac373ab2150d9bc48435635ba45211b6acc490c20d627c33762a3e0a
train,490,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0038.avi,3329610,be8ac08bebc891fc7d177b803d78b9931d659c655fb9fe0f8a7c4f0084db8249
train,491,RLVS,,0,non_violence,NonViolence/NV_780.mp4,1293524,9df18ff54d581e21a47a26711b466c95474addb82605a956f25a54db452a8a9e
train,492,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0164.avi,11404996,33f219cff53feb6a9a92bb75134816d7dbb3124df11f6a98a987cde3f37f6bca
train,493,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0473.avi,2666604,49aba6d034a6be89d54e4819de104893b3842101e98da49bdab46fbd4982d61e
train,494,RLVS,,1,violence,Violence/V_438.mp4,1486501,518bab501f9b9f09d3139ca5486a316855a78f687c78fff4f85d24490e9f3402
train,495,RLVS,,1,violence,Violence/V_580.mp4,1994737,3e4cd6bc781a47bd18b3dc9dc3c7c30552f654c8332bb5da29b3609cc86c2b96
train,496,RLVS,,0,non_violence,NonViolence/NV_863.avi,1250684,45b16e9c29ee2162d16dab29974b8e92decf270846c10a8080b66f21b15bff4b
train,497,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0288.avi,4016518,aaab83db8e20dcc9f2835f2ada10f7eccf66608b1fb69982c53fccebbcf20514
train,498,RLVS,,1,violence,Violence/V_588.mp4,1210210,577562055ccddf7cd887955a22a126274fb79643156034ac0582a646e9b8eb7a
train,499,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0312.avi,5792586,2e72d98d7b9698f2ae0a20ccf8ca1b4532df26f229080a7dc5a5ab0762de7461
train,500,RLVS,,1,violence,Violence/V_960.mp4,232211,bbe0cfc9ae00d651c7d945b08e6b67ec6d86157dd79bcf69975d06a2d5544f86
train,501,RLVS,,1,violence,Violence/V_118.mp4,1571186,414dbb8bf8eff4bda74fee41250d4b2c500f0f464b0fe0353fa5a4993f663837
train,502,RLVS,,1,violence,Violence/V_556.mp4,817217,78ba9a6ad4a3051ec01c098bbc1bbf1f982f4839218a5fbe32508cfd0b1246ab
train,503,RLVS,,0,non_violence,NonViolence/NV_516.mp4,388820,9a2aa9c028628174b7ebfb008cdc21c9dcf404424c96c331dd6ddecad295c884
train,504,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0657.avi,3037262,c4eb6d2a9bd8bb1fa647f0f50ce36f6e37df80f123275424bdc0a47f4a434af0
train,505,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0773.avi,2969962,4796bedbedf42ea2ca0f2fea373964b61548338989e6aa662a1fe49a3f32223f
train,506,RLVS,,0,non_violence,NonViolence/NV_438.mp4,193362,6aa4a9dfbcbe9333b34a4eef43fc41e74b8f0b19ebe3fe20655a81fc44e1785d
train,507,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0115.avi,2728224,6204860dbb03611bee7ffd357c18e92bae8020bff0bec72a0add6bbaf2fc4975
train,508,RLVS,,0,non_violence,NonViolence/NV_481.mp4,226382,0868fd120526b7de1cfc213da72ddaf87affdc35a132862547bac3dfb1bd5e70
train,509,RLVS,,0,non_violence,NonViolence/NV_579.mp4,127071,aa743079b647eea0c7eaa0567f080027bcb399177f7db480f045a287362776e8
train,510,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0496.avi,2769080,03fb6abedcdc9a915deba170f9e049abe238f4a0e44b2eb2a2ac75bac4a70f68
train,511,RLVS,,1,violence,Violence/V_997.mp4,1029533,ceac05a296a5ca60d71a6696a32ee6d58f7947de1c1fd4ecbda5649cba05a391
train,512,RLVS,,0,non_violence,NonViolence/NV_606.mp4,1388817,9fd9361ca7c7bd461828a0d04e51c8e78181f8bb5e8bbbe9fe0fca406c16e105
train,513,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0160.avi,15029816,d5a25d86c0bcb1d39b182982ab2956a85dbbf108753da4c3da28c2e838131d93
train,514,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0673.avi,2227928,be5944d21066ce7d16ec9662df4e3e3d8d4e013f723975c4d47e149ed33ef716
train,515,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0546.avi,1730838,4b861d9f6e7b918c60085fa3be9ffa323cb647621782ac85edbdac605c68e489
train,516,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0009.avi,2250748,183760503b0e83e23fe4fdd75cf1f2c9e2a9920db551e69f30e50a3542ca17e2
train,517,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0184.avi,17316916,a54acd891d021475d17e3afde3e754f5d8a24c095305d1e8263eb62c547cfaa4
train,518,RLVS,,1,violence,Violence/V_303.mp4,2696206,9dcf27e4a11e50fec663706ebb8b54f86938e5015c1468d8271117bac700a65e
train,519,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0541.avi,9183140,7ec564d81cab73da28d512d2496792c07b2b25204d860eb7dd2823cdda59915b
train,520,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0109.avi,2871210,a4064a1b9862635d7be7213a674d7bf4fbcb53205e2da4af00e75cc76bf6a323
train,521,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0559.avi,12560736,6e56dfc6c5cba7657c44a87ce45cba6611430b7fd50e346924a60efeb82611c8
train,522,RLVS,,0,non_violence,NonViolence/NV_844.mp4,3744264,246db2096e9958593abc2d141dae2b0e3da133a4f39fbf3dee1dd4d542bcd4ec
train,523,RLVS,,1,violence,Violence/V_734.mp4,362581,ad625aeaac0dd0f092b6a52a01b14547e9d28c202da964539ad84d5213417c9d
train,524,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0352.avi,9817952,5c9b74bf2c64177b1b30c9ec84d7be27585798b9b0928fc3c94d6f8b92c4b4ea
train,525,RLVS,,1,violence,Violence/V_987.mp4,432113,f2d744177cc6e372672bf6f819e0f4f5dbcb51e124e29bafbf780dfc6a678f9c
train,526,RLVS,,1,violence,Violence/V_638.mp4,473238,d3baa4f52941952601a140b1201158d88a6b1be59da3a915a6ee296ba6b0150b
train,527,RLVS,,0,non_violence,NonViolence/NV_690.mp4,782972,d1444b1cc79b66548b9f82031a0facfdc81435c61e462b74cb3196575e57f613
train,528,RLVS,,0,non_violence,NonViolence/NV_239.mp4,772274,fd2657c40b1f3c30a413acf96d20eadc5e09d172eaf3d53879502c6920027967
train,529,RLVS,,0,non_violence,NonViolence/NV_636.mp4,202728,84163b585ae05084ef2c8aaa8f7e67b1ea5c16344a20c4038c519a168c6810dc
train,530,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0744.avi,3506416,1b92a5444db20d6ea263a6bf28359d21dcae4a5d614a15294a350d138c096550
train,531,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0256.avi,2946706,189778c068ce9ae4d9f2e38e19d914249f3a2c7acedca056773b48983e06f22a
train,532,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0112.avi,17091802,8747d1b31bc76f9f4535948f8dca5e9d847ff2118b1f34f8d562759724cb895d
train,533,RLVS,,0,non_violence,NonViolence/NV_447.mp4,204445,2a01150268ac20be2b19ca03549e0db64f1b59dba37334cc82034df5798e4cdf
train,534,RLVS,,0,non_violence,NonViolence/NV_632.mp4,132802,b8dba847d8a4c04d6a1508ab9744c078664cd9f828f0f2da3321cc0122d15802
train,535,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0319.avi,2331158,6d89df2c4db24b751e63fe4691df66a308e60b1936483fb2693103ba82b86c52
train,536,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0573.avi,1891032,abd021b66c7440885d9ba969c9e51ddde8493b0d0ece39ef83355f6f6972cb70
train,537,RLVS,,0,non_violence,NonViolence/NV_629.mp4,123617,855b30258d6cb444bd073a929d9bb27ab0733857c878d4c7b1d3b33fd11b1938
train,538,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0593.avi,4674980,f5b674d6075095482ae3c8d4b040f7deb29cda3053c62e6c9f7f4b3d379b0752
train,539,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0120.avi,18966604,7869f5f3dcd22ac9e8848a5fb86664d70fee2ce9bdff1a5db8605e67ce846e07
train,540,RLVS,,0,non_violence,NonViolence/NV_159.mp4,654484,407430966f1d50195badb13e03aacdd6769f0d94122b35d7934e4f48a6376859
train,541,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0123.avi,2776422,274db6a6583432e5efe69ae5521cd38dbc6df3b7dee21309219deda97c39956a
train,542,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0669.avi,3382628,d2d4f4226c6a51a46982f1789766a3f5bc36790b0e8c7eed9b2216422782a8c2
train,543,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0177.avi,2270422,dd691ed8b0dd917c05537d661972d09d1b0e27c064889e7427d6689cbba8a6bc
train,544,RLVS,,0,non_violence,NonViolence/NV_704.mp4,756869,d91234ee78b063cdd8ac10ef92220653dcfa87a56868764da8eb5acba07a573f
train,545,RLVS,,0,non_violence,NonViolence/NV_164.mp4,954730,6a63ea2f9e27debc69bc98c2d3c19a743bd43fa1a3e802ac9487a0962703235f
train,546,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0778.avi,3002260,0923bfff81f25aa050b9dfabcdcec00cb419614da6a2f0c7608fcd4d999334ab
train,547,RLVS,,0,non_violence,NonViolence/NV_355.mp4,10742765,bc3988efa22074ad47b94d41e7a5dce7831b9cc50aa694f7084f124b20d7ffe7
train,548,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0246.avi,3332914,11b8b5eb5af0f150a0c8f4006b3acf25fab9801762b662388b897665b7e65fba
train,549,RLVS,,0,non_violence,NonViolence/NV_661.mp4,186939,3dad869e774e90f3b591097a0a6c63ccab17ff240054337c8f70c54d7c6b6b32
train,550,RLVS,,0,non_violence,NonViolence/NV_701.mp4,1221649,013338a2e541cec0bab4ccd29accba131089e8432c723d55f5cf58f8b80f104d
train,551,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0490.avi,3298330,207e13efd328b15e8ffd7668060fbffb865a1e364adf0901330beded05a754bf
train,552,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0516.avi,11437704,f71a5f8f8711f5339f609c98196ccf32fe6ddc29166ee47a30c90b0d47f30265
train,553,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0018.avi,4307498,11763940776dd3e07a77cb0a42cb28c3e0617db514ed37d899228035f4708631
train,554,RLVS,,1,violence,Violence/V_979.mp4,312198,56ba4289cc429ecc65a3f9e17485a3f21b022eb05d22559d3b8bfcda5f54941d
train,555,RLVS,,1,violence,Violence/V_613.mp4,1403266,b19de36a565aa41f06378237986d7ff0a550038bf75072585b023575569a690d
train,556,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0672.avi,5845276,d681d43b1fbe9ceb30a9754cbda3e7d953e9d42592c09e2356eaf21f5d3d2a5e
train,557,RLVS,,0,non_violence,NonViolence/NV_797.mp4,1332212,a840a10137d1edd067adbf634d38b76998d1d4196c85120b789a49876a631159
train,558,RLVS,,1,violence,Violence/V_709.mp4,699973,3b560abe55e5bb8db66df4b2d905d263102ad7232ad273e70068b6acc254a4f3
train,559,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0561.avi,2873334,925e3e6bac4279fcf7a2c96c252234c599dcf7b5ca9657ed5e70022800ff870e
train,560,RLVS,,0,non_violence,NonViolence/NV_381.mp4,198586,fe177aa84882119295afa62ba4763c5f7890e8ed5591e51c73b3205be36dbaca
train,561,RLVS,,1,violence,Violence/V_936.mp4,440538,ec43b9f6d9c457460bca2f85dd543bbd82eaaed3d11c3407871b6a8d514e3293
train,562,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0016.avi,5988008,451210d04956ddd03c629ceb7d95f900ad79e114494f847757a3f70afcfd982f
train,563,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0174.avi,5754988,9d413218dc2bd97766867d74ea50813cecfab9c5d0ca12c09aa377d06fa1a8a0
train,564,RLVS,,0,non_violence,NonViolence/NV_621.mp4,130910,c40d31ab794bbd06d5756ff6147a65c551a8b9cb2ab415b7f66ffb0f1a0cf9a7
train,565,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0216.avi,3633386,89eb7a65fcc79c6ad4f4963f7b5343020780ea7029d91b5be1d04eea756edd02
train,566,RLVS,,1,violence,Violence/V_603.mp4,1218806,ad5bae9c34a8b495c1840add46af149257098adedba14205a1fe9d79551b2109
train,567,RLVS,,0,non_violence,NonViolence/NV_422.mp4,119162,6a591ce0d32a5ee11bc39cfc7b763260895de88b6cb6d17167eed82b30e2f6c6
train,568,RLVS,,0,non_violence,NonViolence/NV_865.avi,1105522,4917221b155490887b5722273d47680e79ea39eb63e5c70f8b518bf0aa1fb789
train,569,RLVS,,0,non_violence,NonViolence/NV_716.mp4,1601753,efe2b74801b39324bb89d824a7350c521a86a77574bf7e3d0a9f05df58baf576
train,570,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0324.avi,3021724,5444584980892457449dd87c6bdbb3f47a3409c27674a8a4d9eb24122365bd5f
train,571,RLVS,,1,violence,Violence/V_716.mp4,1126758,ccb17fdb1907471d80a7dd4500bc72041c8799e8c66dd820dacfc17b9f0838ce
train,572,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0616.avi,2430082,0803d48e9d5afeeae0c875064840713cf2b47de2c19d4dc10e54608c9ce4f06f
train,573,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0574.avi,2545556,c2b6a7f5d79c83462c923f4e0ebd3ca81d86f5424ef825a7cb47a658b42f14a3
train,574,RLVS,,1,violence,Violence/V_331.mp4,402735,9729c37cc9773583765a8b9a26f2d3ddec695a5f44c2a4f4f148c36573306098
train,575,RLVS,,0,non_violence,NonViolence/NV_127.mp4,570226,effb3b01011d136130336d132b7f49e5d590a8c0b783b5f93822df390003fd41
train,576,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0158.avi,23472252,439e4267c44cc9c77734ad8627623303532960e9648f79ad20320cb2613f7e88
train,577,RLVS,,0,non_violence,NonViolence/NV_39.mp4,730112,d0e5038040c03e90006ddbc395016943b2fe1ba7bb66eacb91344a4a62d5eea8
train,578,RLVS,,1,violence,Violence/V_186.mp4,385820,1d0e33d32e6a61112af2b762d833b0e61199b7acbe1b9b9d7984845eaed03f8b
train,579,RLVS,,0,non_violence,NonViolence/NV_357.mp4,8259006,a70cf89037d3241b23b526f79e4ad508d5a08a26b67af044acd12210ae0d3642
train,580,RLVS,,0,non_violence,NonViolence/NV_655.mp4,97228,e16d54b05769e4a7732489a0da5e4c5645b6bbce94cd093e800e87c43920b61b
train,581,RLVS,,0,non_violence,NonViolence/NV_497.mp4,281052,31466ccb41c1e1ca093cf42deee7d80c0d2768876b2502f91b1a5ee11aadff29
train,582,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0178.avi,2802352,2b26bbe1a8b4667625e7b46469afed7bcdfa03cba249d13f986980588d38f260
train,583,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0182.avi,13250518,f99d3e0c3a45ed0f79b2b4a02bd211cf39812ff1b848265e4362e2f1bfe7d683
train,584,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0337.avi,11739766,2036d6e4e2f0cee1d404258ff057e6c5884bd9f6cdea404819e5d0f12a7967bd
train,585,RLVS,,0,non_violence,NonViolence/NV_423.mp4,111082,57b9bb5e68cd7d1b62a5a30e8ccb57545be1c1ac44c3d3dbffad166f876f9eed
train,586,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0517.avi,10792058,3db307a8bd93f708c0887c527e37c057acb238b2596e67720b46cf47c58d0727
train,587,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0120.avi,3441172,55d7b949cfde9d32ebeb8d9f021ef158f4492286e3686f8ccdfbf7f03f156385
train,588,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0203.avi,2343476,a08ae9b5d09e7fc1a82f0d7d32871456979ca2a054fb83bc3c116c6d83f9a670
train,589,RLVS,,0,non_violence,NonViolence/NV_207.mp4,636030,7edd65efc7f4b73d37e58cbeeb7e4cf6e14e951c07a3c52e7e3155a2d314cc2b
train,590,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0586.avi,2610380,a2f8e40f1ca24607a29966a54dedd7048dcd5b034c56b0183e35786aea8097ca
train,591,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0045.avi,3404002,d9bddd5e502f1e8aae9872cae761fe64564d2e3c3c56fcee2650afbf1d681962
train,592,RLVS,,1,violence,Violence/V_496.mp4,848187,cee1990dca6a25dae331edec0fe65c447c0d88416ff9397c50c0974e1b2d8156
train,593,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0119.avi,19005724,ba24c4393eb0f4017220791baf945be6f7a636b3802ff468bea03f9b5a505714
train,594,RLVS,,0,non_violence,NonViolence/NV_633.mp4,85193,259eee14cf0b1453e63cbffa86aec0de50f7b7b3aa688659f2ec13ff951ff133
train,595,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0193.avi,2160610,a045066742ebeb055a0c524d4b88d3e5c069bb5625d0b53b4714cce79bec8445
train,596,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0226.avi,2274594,519c0ea5586f590028473434c537ad059861b5aa3c7d18e414effad6a66dedac
train,597,RLVS,,1,violence,Violence/V_99.mp4,639573,fbe840a6f067c68ef912f03c1a868a266fe89866ae9da214e73a56af4f0df8d0
train,598,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0729.avi,3553660,7988666c3a3dd8115b02aed5cfb0cac0e7880d655a0f3bbb8da7f7b49a4325a7
train,599,RLVS,,1,violence,Violence/V_489.mp4,634884,f13c1774b77807eecb5748bfa2107377d7436f047333e1a5504fe47d8860136b
train,600,RLVS,,1,violence,Violence/V_87.mp4,260693,f7f3f974cfc927e6a3093948e8ee4ad831a52e531859934eeb104b7728358f71
train,601,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0115.avi,14253918,10647109df7debb6106747e611bf7f2c847f7f57c49b2566b8a9fd29129a81f3
train,602,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0685.avi,2619904,736d10f6bd137ed1b095cc0dd0406b150af8a107bdfe22f1ba834b71dd2c3fe7
train,603,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0043.avi,2648204,f1cc0b2a10661de91bfd4827c3667892f29a3f74f1e4b1f5f882cd0e85e72380
train,604,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0363.avi,2870496,da78c83f08d2ddf0c32278d6f82081abf59be4558760f1031c0ebcdfe1ff7c32
train,605,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0768.avi,2826136,6f32a7ea9401fdbe74cebffc41405158c3b03548b12f1dcb7eadde652fcdcf2c
train,606,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0311.avi,1876354,b98687faac44e8c3bcde50bcb561a2ac61c6f10ba4c74da42cd9484836077156
train,607,RLVS,,0,non_violence,NonViolence/NV_665.mp4,371540,2eb31944038021c2f61c8c41e8deb188727077c75ee1ed44fe458db7d8af67cd
train,608,RLVS,,1,violence,Violence/V_221.mp4,2564161,48e8b1e159d14796160c4a3fc06669f85b1b617b5b8171850403d10643d2793e
train,609,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0700.avi,7684930,8f0c9834106aa19dde692f9b499bb38e494346fe315c62420fb0262585750924
train,610,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0080.avi,12374072,81a4e311f9819e598473e49ed9201b41cd36b1e5cfbfdcb6ee611084bb1a721d
train,611,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0750.avi,1603822,6ce4fb31121d68f10278689e78be89044bade11fa6b6ecdd0453d5c5335bd5a2
train,612,RLVS,,1,violence,Violence/V_72.mp4,467566,0ccf53b0cf71ae04e8d894deddb28a9c0490983d202999d33808265605f1cc25
train,613,RLVS,,0,non_violence,NonViolence/NV_64.mp4,846974,2b78995b3238ba4c6c5f031618c4e4fcc245b0d65da3b265029d4b408f539a95
train,614,RLVS,,0,non_violence,NonViolence/NV_171.mp4,460764,f775639394860a0167f38225b8ccc6484c99f283a016d340191b37dee369ce1e
train,615,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0427.avi,4591582,09c6679f689f4907f3829f39e17e3029e176b45a9f32e966509dff2bd4e105a8
train,616,RLVS,,1,violence,Violence/V_404.mp4,393560,72ca31e0b76a18512920f83fa02954e18563a043d163fce6be0618c399a85c4c
train,617,RLVS,,0,non_violence,NonViolence/NV_324.mp4,1150411,36d18b002c1719e12d7933159241018ef6279a23d72975636621e8ac9890e5b8
