split,manifest_row_id,source_group,dataset,label,relative_path,video_sha256,source_id,width,height,fps,frame_count,duration_seconds,sample_frame_indices,phash_crop_0,phash_crop_10,phash_crop_20,decode_status
train,train|RLVS|Violence/V_289.mp4,principal_train_clean,RLVS,1,Violence/V_289.mp4,c473404274111bcfadea096654c58b6f21bdd47fbe5632b9e6dc5449d8577db2,,1280,574,29.970030,141,4.704700,7;23;38;54;70;86;102;117;133,24994e2639cd46ed;31ccc6e718fc03f0;03de1f627ea1688c;10ce1cf3429ccdbc;02c2de1e76936c9c;02c2ce3a739ace9c;10f9cf62191ec8c7;18fc7acf631a3888;13d0bcac8d4cfb88,2499462739376de1;38ccc7e31e0bc658;32dc19770672cf44;31c41d7176c3cc3a;12d4d90e54f11dce;32ebce30f073c618;36d9c2f03b1c16c6;18fe5fc2431119c7;11f03cafc8ce3a46,3d9ac7691a164d34;3bcec0e20943c79e;32cd9bc435734638;32c58bfc30e38c71;36f9c205ef788921;33c1cc7f1be00f30;1cc0e7f3783f00e2;1b1f0ee7e3383818;33f73fa28a4844c5,complete
train,train|RLVS|Violence/V_610.mp4,principal_train_clean,RLVS,1,Violence/V_610.mp4,35564273ec9087fbf8ea72e642fdaeb032abd32ee43af52ecf01a3c0103a3be5,,224,224,37.000000,185,5.000000,9;30;51;71;92;113;133;154;175,7780eca53a43b70c;504cb760fdc6c689;4508f7857a873bc2;1020ff907f04f19f;5420ef84f90ce73c;5500fd01f411fe97;5100ff01f782b5ce;5401fd00ff08ef39;5402ff40ff0ce271,33944dac1c73a674;70cd9178396686cb;415ca52a75a95ed1;1c668db8476ce21b;147246c55e4f313e;503acf4cbd50ad43;5036cf6963983d86;14339ce5b0c653dc;54331cf017ce71cc,3095caad5d9124f6;77cab438186d4969;5a1da857e80fe10e;1e658a9543644edb;0d37e2f1ced03126;7734c76770ef0401;3c36c568c7788378;34318eb38d26d26e;7e220c7d8412c8ff,complete
train,train|RLVS|Violence/V_195.mp4,principal_train_clean,RLVS,1,Violence/V_195.mp4,9cc2b7b0cafef32dde07b39b88e08a1f08a623375536e92ceda0f269af33e372,,640,360,29.970030,144,4.804800,7;23;39;55;71;88;104;120;136,433ce7efbec31000;44cffcffe13e0000;47dcccdefcc60600;48d9333e1e2ec68a;50d63f1fd2d20e0c;50963e7bc70c6c2c;11977a3a97c64e06;53d5783a3a979111;51d53c3a3b93911c,601fe10f8fc096e3;468e9fc0e107f5e0;41d8c80ffc863ce6;4cf933183326e2e6;50b42b1bb3b01e4f;50b51ff2909466e6;11a51b3eb095c766;41e1cf5e3e86b091;10e11d1f1ef2929e,780ff00fc1f03d85;678707ff980083f8;41ddc88dc88dd8d9;4cdbb39b1b09612c;1caf0302b2b2bf2b;7ca90372b29d7868;38e81116bebe986a;70eac91b47466627;7eea89094c6a2e17,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0537.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0537.avi,04b863e12c7010e76d40e832a423033961c756d7a5c6a4b2d1981414e49c8be4,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,57cb0c34706f24f2;57cb0c34706f24f2;57cb0c34706f24f2;57cb0c34706f24f2;57cb0c34706f24f2;57cb0c34706f24f2;57cb0c34706f24f2;57cb0c34706f24f2;57cb0c34706f24f2,23c80c367a2d7d3c;23c80c367a2d7d3c;23c80c367a2d7d3c;23c80c367a2d7d3c;23c80c367a2d7d3c;23c80c367a2d7d3c;23c80c367a2d7d3c;23c80c367a2d7d3c;23c80c367a2d7d3c,31d88eb6d6d21d0c;31d88eb6d6d21d0c;31d88eb6d6d21d0c;31d88eb6d6d21d0c;31d88eb6d6c31d0c;31d88eb6d6c31d0c;31d88eb6d6d21d0c;31d88eb6d6c31d0c;31d88eb6d6d21d0c,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0195.avi,principal_train_clean,RWF-2000,1,train/Fight/rwf_train_fight_0195.avi,84568103feef662eb33b94af1fab30fe9904432e3f30b7636d5926610e5fc61e,,854,480,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,6d075259b36b5898;6b035751ba5f4c90;6a2f4513bf4e1c14;5f0bc33233df4848;7d0bc72338de4948;6f4b83233e1e9a48;7f43c72338de1a80;7d03c73232dd1d84;7f0bc33216dd1928,68a0d779b3414d59;6aa6c571b34bc451;5e28c032b353cdd9;4d6ac030b3d3c9d9;7848c3213793cbd9;6c42c3212f9bcad3;5c40c3337b0bccf1;6c41c332725bcda9;694bc032775bd8e0,6ea6c53cb3b3900c;5fa6ef3d3020810f;5ecdcd3e3020c335;6c4cdf3e30a0c335;7c4de16e27248237;5c4ed17b2b24c236;4c4de1763226c33e;5c48cb357524c736;584af82727258e76,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0336.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0336.avi,1464c6205f70796bf5ca4da61bf8cf55305616651198e177d05536dab297500a,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,19ce629b493c3dc2;19ce629b493c3dc2;19ce629b493c3dc1;19ce629b493c3dc2;19ce629b493c3dc1;09cf629b49383dd2;01ef629b49383dd2;01ef669b49383dd0;01ef669b49383dc4,194f7693d01d26b8;194f7693d01d26b8;194f7693d01d26b8;194f7693d01d26b8;194f7693d01d26b8;196f7693401d36b8;196f3693c01d3ab8;19673693c01d3bb8;196f3693d0193ab8,196423f2dd09659d;196423f2dd09659d;196423f2dd09659d;196423f2dd09659d;196423f2dd09659d;1b6423f2dd036599;196423f2dd03659d;196423f6dd036599;196423e6dd03659d,complete
train,train|RWF-2000|val/NonFight/rwf_val_nonfight_0183.avi,principal_train_clean,RWF-2000,0,val/NonFight/rwf_val_nonfight_0183.avi,821ea13878322390d976b63e3cccfb50a7234cd2715657604b6da85c2acfa698,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,15ed9a6619c263d8;15ed9a6619c323d8;15ed9a6619c263d8;15ed9a6619c263d8;15ed9a6619c263d8;15ed9a6619c263d8;15ed9a6619c263d8;15ed9a6619c263d8;15ed9a6619c263d8,316a96641ce738ce;316a96641ce738ce;316a96641ce738ce;316a96641ee728ce;316a96641ee728ce;316a96641ee728ce;316a96641ee728ce;316a96641ce768ce;316a96641ce768ce,3a58e16c8628d775;3a5ca16c87289775;3a5ca16c8628d775;3a5ca12c8728d775;3a5ca12c8728d775;3adca12c87289775;3adca12c87289775;3adca12c8528d775;3a5ca12c8728d775,complete
train,train|RLVS|NonViolence/NV_736.mp4,principal_train_clean,RLVS,0,NonViolence/NV_736.mp4,1106b3fcdd2d72ce8d1bdefff5df544afad7d63dcabab4e327ab9a7e3a3d9ea3,,368,272,30.000000,186,6.200000,9;30;51;72;92;113;134;155;176,38d9c24723b4c58f;38dbc04f23a4cf38;3899c14f33a48f39;3890c16b37c48fec;3899c14f33c48f39;38d9c04f33c48f3c;38d9c04f37848f3c;38d3c76fa284b885;38d3c76fa484988d,3e98d04133f6c339;3c9ad04b33e08f39;3e9ad0433be08f38;3ebac83370c639c1;3e98d05332c639e9;3e9ad0413bc09f78;3c9ad04b33e08f39;3cb0c17be336c10b;38f0c173e732c12b,0f9fcec039e6040f;1f9fcc413ec00eca;0f97cf513ec01ec0;0f9fc938e506da18;0f9fcd1865845ec8;0f97cc113ec51ec1;0f97cd413cc51fc0;3fbec8706124ce13;3cbed87065a4c893,complete
train,train|RLVS|NonViolence/NV_102.mp4,principal_train_clean,RLVS,0,NonViolence/NV_102.mp4,ff1a37867a26ef9a5c24214ae3a83a3ab37e7340c20917d1c49c9e4d5fe1c702,,224,224,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,7996864b6581d0eb;79b4d64acd21b611;29f1d25e0cec036b;3c3c2d5fe4d01227;14941d6d6d461f1b;098915337af40e5f;04c4143f7fb5c30b;29e909132f5b76c4;0b224a72652f6d79,78b5874a6981b4d3;78bda646cb618703;39b0d21fcc8c58cb;3d3d0909e9ddb520;14943c3cfcea0e1e;09c921007fff4b0f;24cd372f3df4600a;7af85930081b3bb6;1ee05ab4e404cf6e,5cab96454b2e21b5;1caba5c65a66b186;09f8b412872fcc5b;1038086b4adf9fb3;22a23a1c79e9c1cf;02c280d63ffee466;65c3e253157b31a1;35f8ffaecb480009;3f4a10363fbb7220,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0306.avi,principal_train_clean,RWF-2000,1,train/Fight/rwf_train_fight_0306.avi,b9d26e182e5132a3464a58ba2f11aa6cbea00a876869c39b4fa544cdbdd33b90,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,4c4b43b25de930f4;4c4f43b265e938e4;0c4f43b24739c97c;044f4bb24739c3ec;1c1d4f24f207fd03;0c1d4f26f2467dc2;0c1d4b4dbc62176e;1c3d4b4d1d6a1365;1c3d4b4d1d68136d,4c4bc2b64bd03ae3;0c4bc3b66318f2d6;0c4343b663f0f9d4;3d454af6633168cc;3d9d4b2e542e5381;3f99422ed62277c0;2dbd4008de502f77;3cbdc1408d52a96f;3ebdc9488956887c,0f42f425e21cb1e7;0dc2d227607cfba4;0ec2d5256470cef5;2bc8cee562334ba8;3b99c21ecc06f0c7;2999c808de0ec2ff;2c99d94b9cdc4e18;24b9d1e9039dd10f;2539d1c8c1d5d11f,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0656.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0656.avi,57500cd148d232865e3a2b6bb586dad8b97a7703185a3bfd8413103d0114a755,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,50c06a372f3d61e6;50c06a372f3d61e6;50c06a372f3d29e6;50c02e332f3d63e6;50c02e332f3d63e6;50c06a372f3d61e6;50c26a372f3d61c6;50c26e363f3c23c6;50c06e332f3d61e6,55c0deb00f196a67;55c2deb40f193265;55c0deb10f1b6a62;55c0deb20f19626b;55c4de320f19626b;55c4de210f1b6a6a;55c2deb10f196266;55c2ccb20f39326d;55c0deb10f196267,39ccd5e4899a1437;39c2d5e4899b1437;31cd96e4899a3437;38cd95e4899f0437;38cd95e4899f0437;3ac5d4e08d9f1037;39c4dee4899a1437;29c6cde4899b1437;39ccd4e4899b1437,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0493.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0493.avi,539b860786ac3f2e46b9123a85cfb82e199756bce54cd3128c80b61c8b6e2899,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,0f79394c67ec84e0;5339315a65cec8a9;073939f047eec861;473939f047eec070;073939f047eec870;073939f047ecc869;033939f047eec869;053939f847eec868;053939fc47ecc868,0b793b0b62aec1f0;5529377623c6e071;411939fc63e6e063;4119397d63e6e0b2;4139397b63e6c431;41393bf267c6e061;41193bf867e6e0e0;491939fc47e6c461;411939de63e6c471,017819513f06f1fe;41381d3902c6fbf6;41181b193386fbf6;41181d1b23ce7be6;41181f1913ce7b76;41191b193386fbe6;49191919038effe6;4918191b228efb7e;4118191b338efbe6,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0422.avi,principal_train_clean,RWF-2000,1,train/Fight/rwf_train_fight_0422.avi,17077faf6ccc669e8486bdff36cb9a960907f1c75f86e9b0b565bb339b377f6e,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,0723d3986c6ce6e1;4b92acecf5944c38;4b96a4fcf5941a11;0b96a4f4f5941a1b;4b92a4ecd5dc1a13;4b9f84ecd19a1a13;0b9f94ecd51a1a13;4b9f94ec919a1233;4b9e94ec95981a1b,0363d39a0a6c767a;53132d6ca2ec6cac;5313aca8adacacac;5313acacadaca8ac;4393aceca9cca4ac;4393aceca9ccac98;4393aceca9ccac94;4393aceca99cac98;4393aceca9cc2cb8,6161b3939a86b696;51924c56b2caf393;53114c92ebd269f2;53116c92e9d2636d;53b10c32d2c2f36d;53916c63d265616d;53932c61c26b696d;53912c6bc2656d4d;53912c63d269696d,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0186.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0186.avi,8818971ca193df59058a0055ccb0a4ab58dec44085110411ccbcbd1f60f4ff37,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,043b1fc7790067e9;047a1ec779006fe9;057a1ec7790067e9;057a1ec7790067e9;053a1ec778046fe9;053a1ec778046ff2;05381ec779046ff2;033916c779046bf3;033d36c679046ef1,051a06e558857feb;041817a758857feb;241817a358857feb;241816a358857ffb;241817a358857feb;021c17a35c057feb;021816c3dd8d77e3;023906c3dd0d77e3;023907d3d80577eb,681ea1699d85b743;651ea1719d85b742;6c1ea1719d8db642;681fa1729d8db541;6c1da3729d956542;641fa2f49d857542;641f24f59f852552;543e25f49f856542;551e25b49f856552,complete
train,train|RLVS|NonViolence/NV_485.mp4,principal_train_clean,RLVS,0,NonViolence/NV_485.mp4,15e967d7b9c9f243610a9263a8606cccaded81ea8cb01e1a0adbd3d3659c2834,,224,224,23.000000,115,5.000000,6;19;31;44;57;70;83;95;108,127e2fe0bb1168c5;567e6ef11944c701;557ce8d30b44b712;1538cb921b4dbf12;55306bc23b4d8d1b;55306ae23a0bcc3f;7d3068c7b20b48cf;7d3060c7b01e4bce;7d3120ede1b047f0,551506f6901ad3fc;151766f3186aeb09;353fecb31bca0e00;3d3fecb61aca0b00;2c3fedf612c8ca08;2c3f6df63342ca08;2c3c69f5b710cc58;0e3c4be1b63185e3;2e303e49fc3730c6,232867e1ad03f359;2b0967b51cf43d84;2309ed309de12fe2;2609ee3474c39bc6;2c0bea3236e70ace;2c0bc8a630e733bb;441f48e631b5f332;441f5aca3f0ce474;003f1bc8ee1925ed,complete
train,train|RLVS|Violence/V_129.mp4,principal_train_clean,RLVS,1,Violence/V_129.mp4,1e2b31999942fd9726e43a437b37b1f4771893d33c67e3a8ce70e11d47b6b034,,640,360,30.000000,177,5.900000,9;29;48;68;88;108;128;147;167,552db562664a3399;7b39a76644483399;454ae2d5393d1e0e;2f2ec491195b7878;55041dd62d5a6379;350db1e672466a2d;1966a45b6d516d54;009f3e97e9614f48;019d3f918df8524d,0b09b9764e6e2369;5a1aa3664c666b6a;4242e4d52abb1767;0626e484f0d0ebef;710f87878f841adc;231a99be3344764e;1826b45a5a5a5b57;30853797a8a74ba9;5b0a3a91aab52b95,1b19b931cf565862;161bb333cc715166;4246e7d37c9b0968;0767e78e3c9444c5;7908a0e38de1b9ce;621acab80ab999bd;1927ad29a555b5a8;7c4f2087bca0973a;5a4436c8b6b54739,complete
train,train|RLVS|Violence/V_695.mp4,principal_train_clean,RLVS,1,Violence/V_695.mp4,bf9e791a9e96f06d14caa9599a964c1fcf3315fc77803e39dead8724427d2247,,224,224,25.000000,125,5.000000,6;20;34;48;62;76;90;104;118,597ca398cc016e73;5278a962d984cee6;544badf2dbb00271;544bbf8cc2e07643;5d3cca89978065dc;522d62f094d6683f;76492dcc89f64531;66194ae5daf8c512;63386ab699c1d44b,596eb19c9889c1f2;745ba87aba8817d0;7443ad55fa878630;0d522a03c9feb6cc;5f3c4cb89686a49c;560860f887d7cf86;755b2ec898c58327;671262e152fe8ca6;601e73268ba79dd0,5b643324968ab9d9;3c0bea701d0f1793;35520a785ac37c8f;4b753430db178e0e;136d5c3813638db9;37087c7cb6db8061;6513285a3cc9d5cd;6b156268547ec5a3;751e6e2774058d07,complete
train,train|RLVS|NonViolence/NV_515.mp4,principal_train_clean,RLVS,0,NonViolence/NV_515.mp4,5eb4fc605b8dd1132a86f7b192bfd189426dca15ce8fa2e1a4634ebd87b930f2,,224,224,29.000000,145,5.000000,7;23;40;56;72;88;104;121;137,0c6638b1d33693e3;0c7638f1d433d3c1;047cb3d9d43a96c4;046cb3f9d26a95c2;25caae2595cad929;25ca2e2595cad969;25ca2e2595cad92b;25ca2e2595cad969;057cb3f1d62a94c2,4c463ed955357350;4e4e3bd0dc393650;446e3b98d11975d8;440e3a98d51d7573;64c26429a5d69e5e;60c26c29a5d69e5e;60c26c29a5d69e5e;64c26c28a5d69e5e;400e32b1e53ff4c9,4c4636dbcd08176b;474613d7c909275b;474612fddd022753;4e4616decd08269f;6ad5466a6aee2990;6ad54e6a68ee2a90;68d5466a6aeb2b90;62d56e6a6aea2891;4c4c1ef8512527db,complete
train,train|RLVS|NonViolence/NV_803.mp4,principal_train_clean,RLVS,0,NonViolence/NV_803.mp4,65f0bddf51d4b35c561ba5bf625714f30bcfcf08a110b6711bad9ba84a4db63b,,224,224,23.000000,115,5.000000,6;19;31;44;57;70;83;95;108,72095ed5113cb68e;76095fcd51713132;16a5fd0a0674cb27;16a5fd0a076cca27;16a5ed4a0e71ce26;16a5ed0a25f2ce26;16a5ed0a25e3ce25;16a5ed4a2573ce24;16a5ed4a2d33ce24,740a4dc0793f33b1;750a4dcadc596266;14a5f9522578d0eb;14a5f95221dad8ea;14a5f9d22d7880ee;14ade94228facaea;14adeb5228d2ccea;14ade9522852cdee;14adf9d22870c9ce,3c4acdd4da42c2ce;2d5260c49d9b68d7;27ab3dd066b43834;27ab1df022b42a3e;27a9f1c32cb42a72;27a9d1c33cb10ad6;35a8d18738b52af8;35a8d1c73cb12af0;25a8d1c73eb12af0,complete
train,train|RWF-2000|val/Fight/rwf_val_fight_0071.avi,principal_train_clean,RWF-2000,1,val/Fight/rwf_val_fight_0071.avi,d1ade31c2e94e36f696d1ec7619052b670fb049944e2c4d3b8d3b0611689737a,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,19e43b4cc66b1999;33e13bccc6ab1849;33e11bdcc6635229;32e11b8ce6a95a4d;19e31b4ce68b115b;19e15b4cf649895a;1de15b9c76498949;1de15b9c764d8849;1fe15b9c56a94849,19e01bcce663b91a;39e0338c64a7cb2b;31e21b8ce4e7ea11;35e01b8ea4b3e859;29f1194ce6a3ab51;5ae1190c76a3bb54;0de05b9c76a3e948;0fe0189476a7f961;0fe1589437a37362,09bf1b8c65e9a168;09fa11cc25e5d5aa;21f2118eabcd93aa;27f0118ca3a5c7ea;48f318cea785a3e8;4df11a0c25c9b1ed;0ff1188c27b1d1ea;09f3599c2685d5e8;08f21d8caf9913e6,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0348.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0348.avi,76d1f24c9333993ecca35eb2120d554ab7cd8af9add1aeb0add3ac948ae4f89f,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,10f88eb43d7565c1;10d88ff43d7464e1;10d896f53d716561;10dc96f47d616561;10dc8db53d616761;10dc8fb43d616761;10dc8fb43d656561;10dc8eb43d756561;10dc8fb83d656561,3cde86941e2e2e2c;3cdf82981a3e0e3a;3d95849c181e3f3a;3c9d8494181e2f3f;3d95849c181e1f3e;3d958498181e1f3f;3d9d8494181e1f3e;3d9d8494181e2f3e;3d9d8494181e2f3e,3cc0e69c92e5e383;3cd2e69c92e5d182;18c4e5ca96a5e3a3;1cc4eaaa92e5e383;3cc0e29c9aa3e3a3;3cc0e69c9aa3e383;3cc0e68c9aa3e3a3;3cc0e68c9aa3e3a3;3cc0e68c9aa3e3a3,complete
train,train|RLVS|NonViolence/NV_332.mp4,principal_train_clean,RLVS,0,NonViolence/NV_332.mp4,a259953c7608bc9fbecad1e7666fd06682f8f67a7bc2be475728e2e39857920b,,224,224,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,59c95f6a3616124b;53636a3e14cc0f65;7d7f3208c8e1b03a;63b90f2151e8ad6c;619d057178e4b656;709e605e4f575249;5f8f731f4550680c;5f615901711c6d97;59681c615d2d25b7,4bcb4a6a2eb43456;71716a3715ce0a66;4d453705c9eae23a;669707a352923b5a;739960b85aad2c4d;7c8c741f07a56652;5fe31703e1105ad9;57f11e60505a4f8e;515d48701f4b0f2f,52d2d34b436262b7;71f1783a3b991948;487c268989e9e67a;649d4921f7a76462;36c2e035d1186b7d;1ec13c58ca2966cf;4bef1f4ba036c184;41b141e0b679d697;719568b41f58913e,complete
train,train|RWF-2000|val/Fight/rwf_val_fight_0140.avi,principal_train_clean,RWF-2000,1,val/Fight/rwf_val_fight_0140.avi,f40bd3ce27f29f48b9bd863eaf927681cbd4785eafee7c63c32bfd186b822381,,300,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,70f0b1910f43ccfc;70f0b1910f47ccdc;50f0b0930fc7ccdc;51f0b0930f47ccdc;51f0b0930bc7ccdc;51f0349389c7c8fc;53f034938bc349bc;53f038938d43c4be;53f034938647d9b8,77fc389901a3c364;77fc38990123c33c;77fc389901a3c1cc;71fc3e9103a3c19c;53fc34b103a3c19d;53fc36918183c33d;51fc3eb880c3c335;53fc3e9181c3813e;53bc3e9285c3c139,75ef3e983cb01098;75ef3e9839b11018;71ef3e9833b01348;51ef3e9c347012d8;53cf3f1832f03720;51ef2f1c0ef01931;51ef2f1c0cd01db8;71ef373814d09b90;51af3e9c0ee60730,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0681.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0681.avi,2bb90e0ecccc3e601d14b9064cdd72f5e3d81299d9c986041c95d28f172b4ea0,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,497886cc1ec79e13;497886cc1ec79c17;497886cc9ec79c13;497886cc9ec79c13;497886cc9ec79c13;497886cc9ec79c13;497886cc1ec79e13;497886cc9ec79c13;497886cc9ec79c13,493ee4cc30ccb43b;4b3ee5cc30cc903b;4b3ee5ce30cc903a;4b3ee5cc30ccb03a;4b3ee5cc30ccb03a;4b3ee1cc30ccb43a;493ee1cc20ccb47b;4b3ee1cc30ccb43a;4b3ee1cc30ccb43a,5b36e09742cdb2c1;5b36e19342cdb2c1;5b36e19742cdb241;5b36e19742cd9249;5b36e19742cdb241;5b36e19742cd9249;5b36e0934acdb2c1;5b36e19742cd92c1;5b36e19742cd92c1,complete
train,train|RLVS|Violence/V_639.mp4,principal_train_clean,RLVS,1,Violence/V_639.mp4,00fa482a72136b2eebf51b4696b7974f6364d48174aa36063185be8f9533386c,,360,360,29.970030,150,5.005000,7;24;41;58;74;91;108;125;142,6a4ec5c03e91c3f4;6a39c0ce3e8d6370;7b0bc16a3694394b;6e6ec06b09953d25;6e6691694e9435a5;3e68d03b4acc3333;3a7ac5970f6e48c0;7b6bc1304ac35a4e;6e6990624ad9671d,7206c9c11c91dafb;6838d0573e8b6359;788aea5b95b432c8;6e46f441dc1d1ea4;6e46f140c65e1cb5;3c78b9374ccc4d48;3a7dbd9a83039292;7941a83cc6f35a46;6d09bd665ad34618,7505ea6d0de0fc09;6938db369c84f0e8;1edfd052e900b137;0de4e64aeb599d04;46e6b87bc34c1417;0c5cb231bf84bd86;1779e994606ba5a1;39d3b92ce0b98398;6b1aaa649967c661,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0267.avi,principal_train_clean,RWF-2000,1,train/Fight/rwf_train_fight_0267.avi,4ca3e8a7d972c9e3e972c6246ca5a4775d2842e41469e7a16a5d8e41f74b5330,,640,360,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,42bdb42649cba635;439cb42649cba63d;4699b62649ea9e34;41ccb62649db9437;42cdb2224dfaa635;40c9b3364dcaa637;42c9b43649cbbc35;43c8b43749caa637;43c9b62649cba635,4299b72658c39e35;429cb72658c39e36;4099b72748cb9f34;40cfb62648ce9736;50cbb62649da863d;5ec9b42648de8734;53c8b62649cf9e30;43c8b62758cf9334;40d9b72458ce8737,56daa52d78c29619;569da52d5cc2d219;469ab32d7cd29219;56daa5255cdac219;56cab52578d28719;47d8b5255cc2d239;40daa72d78c2d61d;50dfa7295cc2d603;5edaa12d5ec2d211,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0359.avi,principal_train_clean,RWF-2000,1,train/Fight/rwf_train_fight_0359.avi,c6ac8a8cf52d28211d0e37ba823cd6a6c14fb83092c150e60a170f8125224bce,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,6a9794f3964a9294;6ac79cb396409b94;6a879cf3924a9b84;6ac79c9393699384;6ac79cb392419b8c;6ac79cb392689394;6ac79cb396629384;6ac79cf19262938c;6ac79c3196689b8c,6a8bbcb316529272;688b9cb3a651915b;69859db396529253;6c849c93965a9a6b;68c59db136729a4a;68859db386729a6a;6ac39d919672b262;6b838db19672926a;6a879db12673914a,7ac698b14f484baa;79cd19b16624459b;69cd18b16ea85596;698589b1afa84dac;79c589b92fa2838a;69cd09b92fa2525a;73c60ab98eb8c929;73c608a98eba932b;73c618b06ea2939b,complete
train,train|RLVS|Violence/V_850.mp4,principal_train_clean,RLVS,1,Violence/V_850.mp4,a64daa3cb7ec8df5fc7bc6f727c81233a0f03efcf3d4439aff0f76b75aebc133,,1280,720,30.000000,168,5.600000,8;27;46;65;83;102;121;140;159,391725dcc3832da3;1a34e5cfc6c6ca24;2c32b2c7cea6a4b1;3413a5cec8a69d27;314de8ccccbdaa28;676acad0d8b1a863;6048dfd79386036e;634bd4d683862e6c;4a7aeec4808c7d69,3a03285cd1d523fb;1e2c28433dd79e61;0d7eb0405acf7a62;3e30634fd5d4c14c;3168da4fcd8d0659;234cd15cdaba1c1d;6c58dbdaf1815072;6059f4f6d1825366;7152e2f5f486c660,1c210e4eddafb161;152d3838798fa9c6;4b36be3ec489d421;2d3d21504fa1eb4b;383e3740daaf6650;2361b04bf8f05cf2;6e4d8146e7e8589c;70586e5f8d8848fc;5950c27bb88d5a9a,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0296.avi,principal_train_clean,RWF-2000,1,train/Fight/rwf_train_fight_0296.avi,f2a06b333e4620065f29c721c29e484b4609edc76a35c669d4d1ab8bac38c5c6,,624,352,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,03bc38c3ee95c591;03bc39cacea4dd11;079d78c2ceb4cd11;1780780fceb4d91d;35836a1ac6a6d19d;778dc82ee284cd91;759fc862e6849991;659ed84bc68c9391;639cd84bc694cd91,03be3dc25464b999;61bf38d37464a138;21bf38c34467c8b9;07f87852457488fb;35c26f186465a8bb;35885856f744a9ba;209f5a70e544e1bb;61965a41e566e0bb;618e5843e744f0bb,708f3ad00565ccdb;608b1ed025e56cdb;608f1ed025e56ccb;20be1fd0616de19c;38e2519f65e445d8;209b5f14e4cd61dc;2c821b3f65c4c56d;60871cd86765e4d9;708f1c708165cafb,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0354.avi,principal_train_clean,RWF-2000,1,train/Fight/rwf_train_fight_0354.avi,3ff7fa2a9613217cc506ece712b384077a0a04ebb00b6f81e1e84fe44f35de6e,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,50a437e926c3cd1d;58a437e926c78d19;50a437f266c39719;50a537d266c39b19;52a535d86ec79219;52a735d86cc79219;52a637c96cc69619;50a637f96cc39219;50aa37e04ecb9a39,59a42a7966e24f89;59a42a7a66e64f09;58252bf66ee68609;512d22766ee6ce09;522529fc6ce4c64b;522629fd6de4460b;522631f96ce44e0f;532632bd6de4460d;5926337d66e0c60d,59ad591a35f443d0;59a9991a35f443f0;512bb91b79f442d0;592b991b2db443d1;562ab91b69e543d0;5626b11b6be543d0;5626b11b39ed43d0;5227b51b39f443d0;5a17b23939f509c8,complete
