split_a,split_b,dataset_a,dataset_b,label_a,label_b,relative_path_a,relative_path_b,sha256_a,sha256_b,source_id_a,source_id_b,source_id_match,basename_match,duration_seconds_a,duration_seconds_b,duration_delta_seconds,duration_ratio,resolution_a,resolution_b,min_phash_hamming,ordered_matches_h6,ordered_matches_h8,classification
train,validation,RWF-2000,RWF-2000,1,0,train/Fight/rwf_train_fight_0352.avi,train/NonFight/rwf_train_nonfight_0394.avi,5c9b74bf2c64177b1b30c9ec84d7be27585798b9b0928fc3c94d6f8b92c4b4ea,e0aa8f2922f019e2e80a56a625dc298463da4b23a57be0f3cd9240112071afdc,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0352.avi,train/Fight/rwf_train_fight_0350.avi,5c9b74bf2c64177b1b30c9ec84d7be27585798b9b0928fc3c94d6f8b92c4b4ea,e2135ba275ab0c5de3756756e147f6763125d86cccea1637aa49c0430f562088,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0538.avi,train/Fight/rwf_train_fight_0537.avi,3c92bdefe5bd3dc32e47ae9b8ea828ef7a67c4c58b8774318ed96864df0ca4ed,f9c6f6edc976c9ffde0546ee62f374df8a78f4d746b447373d9f44c634d8d058,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,2,6,8,probable_near_duplicate
train,test,RLVS,RLVS,0,0,NonViolence/NV_186.mp4,NonViolence/NV_189.mp4,50e8fd5e01fea4c1414292df7e8f501bafda24d02ebb62a9466c829143706966,5962b889b9357f871f6f0dfff4a7a9899076a770cc1d111ffebc6e4764378643,,,0,0,5.000000,2.000000,3.0,0.4,224x224,224x224,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0466.avi,train/Fight/rwf_train_fight_0465.avi,01c4046b7d4c5bbb81782e85efb5f64446d516cc728f0a009683a2ee1d4dfcac,eaacb39825d1ccd018cc5832f1057926fc3cac2d08183ab9d70057d75b80b1e7,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0267.avi,train/Fight/rwf_train_fight_0270.avi,4ca3e8a7d972c9e3e972c6246ca5a4775d2842e41469e7a16a5d8e41f74b5330,febda1518a536aafc28ec70cfe128ff22c72bfe4463fe7201e66c9098051ad2b,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,2,5,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0132.avi,train/Fight/rwf_train_fight_0131.avi,74696e3e38ca52c6a579d5da5dcf252ada6adbf127177be0b83fbdd5415554cf,235a2b8f7089fee9486187b0eff583496f993b88967a2348aad2ce3a10c99f4d,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0271.avi,train/Fight/rwf_train_fight_0273.avi,4f0d516f250a2eecb10b3884e1462ee6c245c40babeb419b0bfdfe26fcf05137,078172332afa26e1668a25a033ed29d325050598c8d854537922a50375f1051f,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,2,5,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0564.avi,train/NonFight/rwf_train_nonfight_0563.avi,58d2a07fb8beb4d07a6b353feb639d3ab5e74d6e32f1e3967d7e4669c96b8e45,f5e15c7ecb7237342aeae32ddd623f40a6dcb1abe7e28149de149f8eb49d45b4,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,3,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0508.avi,train/Fight/rwf_train_fight_0505.avi,6cf4d3c41882dd74df528d20ca2a199ecf6f2dc4ac973e0e1ef708d640291fab,9239b64ba91c6a4e29eaa9c7dee2f07e3ef813fc8e01eb514be135749f09604a,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0508.avi,train/Fight/rwf_train_fight_0506.avi,6cf4d3c41882dd74df528d20ca2a199ecf6f2dc4ac973e0e1ef708d640291fab,6da1d6a3b6f43eaddc6ab0596a2c2be38be2fd9dc326421be839d61c4fa914f8,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0409.avi,train/NonFight/rwf_train_nonfight_0406.avi,561a5171851f0f540e997f7b524392cf83e06b196b5461c09f374db8d830a86d,747d409aceb7d2d9b17c8bcbcff8933c4168fd0fbfba06920b8ac93d4a02ce8d,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,5,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,0,val/Fight/rwf_val_fight_0188.avi,val/NonFight/rwf_val_nonfight_0184.avi,28eb10b7462309ebf00ed079e1790d660b2aa9790f7f0c8826bedb981c0784e4,e46c7b38861bf49d3e3eb34d861497ce3a980938c76d3e6d4c39855a42ab08d3,,,0,0,5.000000,5.000000,0.0,1.0,480x360,480x360,2,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0188.avi,val/Fight/rwf_val_fight_0189.avi,28eb10b7462309ebf00ed079e1790d660b2aa9790f7f0c8826bedb981c0784e4,70cc8acce051dd5f21e074a590088b0f905c0022d959dc297befbcf9b78510d2,,,0,0,5.000000,5.000000,0.0,1.0,480x360,480x360,2,6,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,0,1,val/NonFight/rwf_val_nonfight_0093.avi,val/Fight/rwf_val_fight_0088.avi,35599854c4e598b3a7a3f1e0afe6b2e0b85763dd0d8f11fc53928ba15a804c5e,5c7517bc697da99e9f366716901c1b2ab46de2fb7c0cae324d0e735c5224eb5e,,,0,0,5.000000,5.000000,0.0,1.0,406x720,406x720,2,8,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,0,train/Fight/rwf_train_fight_0208.avi,train/NonFight/rwf_train_nonfight_0231.avi,06048d1cc3dee14b48ca17f18fce7a1afaeffedffce9d38fbab20ff442ee25e6,8902d9d7dbcdaee0ee1c9761f4a205e3fe1b9558a9b8b7a6dfb91e6173f2f584,,,0,0,5.000000,5.000000,0.0,1.0,640x344,640x344,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0134.avi,train/Fight/rwf_train_fight_0131.avi,9eee44863f2659da245e5101af226cf830e69082cff6874236ba960aca73af55,235a2b8f7089fee9486187b0eff583496f993b88967a2348aad2ce3a10c99f4d,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0393.avi,train/Fight/rwf_train_fight_0350.avi,4377f56aca6ddadf3ba75fc7de9f8fc5732691bc847faa17e4db1df77e7a5c10,e2135ba275ab0c5de3756756e147f6763125d86cccea1637aa49c0430f562088,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,7,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0163.avi,train/Fight/rwf_train_fight_0165.avi,49bea4e76f38b841fd6c939d4c6fe06a2aaf324a76df34355948967212bf5617,02f86008985a7d9d0fa2c4b35263096fb836b5100636622702bca4389a9d37f8,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,7,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0232.avi,train/NonFight/rwf_train_nonfight_0231.avi,92862a5db28e71d8681918ab6d593f42e991718654dc62c9fcd7f54241620b80,8902d9d7dbcdaee0ee1c9761f4a205e3fe1b9558a9b8b7a6dfb91e6173f2f584,,,0,0,5.000000,5.000000,0.0,1.0,640x344,640x344,2,7,8,probable_near_duplicate
train,test,RLVS,RLVS,0,0,NonViolence/NV_188.mp4,NonViolence/NV_103.mp4,fb9cbc032df6aab02f32f7808d6c6a288c304f4336bce7c6ffa4a6e7fd89856c,fe91c812adf91eb8ee366f347ec096f737b9ec39711a45041c0961b89fa7ccbf,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,8,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0188.avi,train/Fight/rwf_train_fight_0186.avi,6bb44268d6e78b9a85a9362d698232158c57d50c3a7b37a0846e46f6dc20d13c,541bb318c403e20fe611a2928ba4d7c9096558c8da68e78583609972a2cde462,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0188.avi,train/Fight/rwf_train_fight_0187.avi,6bb44268d6e78b9a85a9362d698232158c57d50c3a7b37a0846e46f6dc20d13c,c290ddcdd4db12f5cdecd91366010da76a08d60016690b02af429a46386e5ff4,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,6,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0188.avi,train/Fight/rwf_train_fight_0184.avi,6bb44268d6e78b9a85a9362d698232158c57d50c3a7b37a0846e46f6dc20d13c,a3b935fa428736d141a883867cdbee007dc6bb92152ebc5a9b7f7b4e693644d0,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0181.avi,train/Fight/rwf_train_fight_0465.avi,444dd5d54ff5bc7dc9f9f0d2e985e21b83fa1269fb6c41da814f02346e4b2c58,eaacb39825d1ccd018cc5832f1057926fc3cac2d08183ab9d70057d75b80b1e7,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,2,7,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0550.avi,train/NonFight/rwf_train_nonfight_0549.avi,d73567224039fdef95b1b6ce42d66f97f8c9942941ea24fde4d5be798186b3d9,25e74da2290ebee0e63db5d1e8854333b7dfb2a7c60bd5d17199cbea15057895,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0187.avi,val/Fight/rwf_val_fight_0189.avi,e720c28177bc09153962c243596675dc20b259116e671f4ad9efcda34632a977,70cc8acce051dd5f21e074a590088b0f905c0022d959dc297befbcf9b78510d2,,,0,0,5.000000,5.000000,0.0,1.0,480x360,480x360,2,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0351.avi,train/Fight/rwf_train_fight_0350.avi,34b3d424f79be3e9e620e8a8fb171c59276ac42a923867212ee8ebc7fdd1c670,e2135ba275ab0c5de3756756e147f6763125d86cccea1637aa49c0430f562088,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,7,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0124.avi,train/Fight/rwf_train_fight_0114.avi,5544093edae505aa4513fd89b019819642c11ac8f3e23d4834161a08e62448e2,616018b736573d70d0ebbe9f185952b72bd390d693f463f6dc363536bfe35e2f,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,0,train/Fight/rwf_train_fight_0207.avi,train/NonFight/rwf_train_nonfight_0229.avi,6465b88fe6c4201a7ebadc2100592dc81d6d31b62d2d34bcfd60621a840038b2,d0e448315e29173fe011c36ba3e9ec15649cba5e07669910e2322851981c0f90,,,0,0,5.000000,5.000000,0.0,1.0,640x344,640x344,2,8,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0735.avi,train/Fight/rwf_train_fight_0737.avi,cd84007bb4ea4dbf339d8d162c018f2fe132abde28acb85a167dca82a885c070,140d959d01ffdc8804d4a49da0601146552f50c31f208f492c5370c64feff56d,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,2,7,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0338.avi,train/Fight/rwf_train_fight_0339.avi,ca7bee6da3696373b57360b44cae0e5c678992ae35bb7afc49a653af7c15bccb,4c055af5d0844d6493cce1cdd2d6ce7c0a3b3c716807087ccad1f7f91d0ad516,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,4,8,probable_near_duplicate
validation,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0135.avi,train/Fight/rwf_train_fight_0130.avi,0e5b5bc2125778febd96f86a99f16268b76741099f2f9943d5617900ed9acfa9,f29ffd7335f0cb0b8ed07d103a4aa217c8c26c50b9780cff2f9c8cc0be9cdf12,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,8,8,probable_near_duplicate
validation,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0131.avi,train/Fight/rwf_train_fight_0130.avi,235a2b8f7089fee9486187b0eff583496f993b88967a2348aad2ce3a10c99f4d,f29ffd7335f0cb0b8ed07d103a4aa217c8c26c50b9780cff2f9c8cc0be9cdf12,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,8,8,probable_near_duplicate
validation,test,RWF-2000,RWF-2000,0,1,val/NonFight/rwf_val_nonfight_0094.avi,val/Fight/rwf_val_fight_0087.avi,81a473c0b0d9593e99302d50015b4c87cd3e13994fd0a78a35417dca0c6dfd15,4966e3a8b1f8580b93a4783fd982d239051b21567b47463e1485c2f3e141f69a,,,0,0,5.000000,5.000000,0.0,1.0,406x720,406x720,2,5,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0782.avi,train/Fight/rwf_train_fight_0783.avi,f5d5c086b04d0ed9736935bed34ce2dcb3178a00f83d1ccc068217c2eab6916c,93e39a9db0da74f4d19ce8ec12fcaf83bec3a0915bc58759a38a9a41abdced9d,,,0,0,5.000000,5.000000,0.0,1.0,854x480,854x480,4,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0184.avi,val/Fight/rwf_val_fight_0181.avi,a54acd891d021475d17e3afde3e754f5d8a24c095305d1e8263eb62c547cfaa4,b0e963a3903d6f1fa49b701689947e783f4511f3d05e7c231027b25e50833f27,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,5,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0538.avi,train/Fight/rwf_train_fight_0536.avi,3c92bdefe5bd3dc32e47ae9b8ea828ef7a67c4c58b8774318ed96864df0ca4ed,93e0bf47fbe10134634f8d7e884dc65df5beff0c56c5bfa623e834528d0af230,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,4,5,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0064.avi,train/NonFight/rwf_train_nonfight_0062.avi,7ea6531885d9bad1caa1d8dc8980fe2d6d77bb3715137da9640152d7e5fc1381,257daad5eebfcce6fa14e55af2ae3cea6f1a85b6e7e2d7683dac7e2aaeca4bf5,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,2,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0251.avi,train/NonFight/rwf_train_nonfight_0249.avi,b4006c5e883bf7ee907fedada22b347341236a8acce6cc1ea5fb2e39f7ce3d1e,17c733ecf2eee4e80e37072efe23737f3e12f277132fca6da69f0d3f29da5637,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,4,5,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0175.avi,train/Fight/rwf_train_fight_0537.avi,80928c679a389505080a043911ffb739f8c2242cf0cf254c21cea493ed93555d,f9c6f6edc976c9ffde0546ee62f374df8a78f4d746b447373d9f44c634d8d058,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,4,6,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0175.avi,train/Fight/rwf_train_fight_0536.avi,80928c679a389505080a043911ffb739f8c2242cf0cf254c21cea493ed93555d,93e0bf47fbe10134634f8d7e884dc65df5beff0c56c5bfa623e834528d0af230,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,4,4,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0252.avi,train/NonFight/rwf_train_nonfight_0249.avi,8592be695ac169949c6d84e72eb0f38b137048b4861305c54adfa3168e690eff,17c733ecf2eee4e80e37072efe23737f3e12f277132fca6da69f0d3f29da5637,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,4,7,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0488.avi,val/NonFight/rwf_val_nonfight_0039.avi,d9a1fba935168c829030e3eeb2027446a8082faf3ceccc20299c1056a4f6b4c9,b3fa7d4fb06005297d2a0d74284f017655eabaf5a3bfde56bb7b7e99b9c6f31a,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,4,8,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,0,train/Fight/rwf_train_fight_0463.avi,train/NonFight/rwf_train_nonfight_0522.avi,a2c86509c54cae3a3d8401021f3f4d19ddc324accd47dd3977501630c2b6c1e9,9c6e45738cff881a61248585b5634900962220f886b0c15a9524e26788854a71,,,0,0,5.000000,5.000000,0.0,1.0,640x358,640x358,4,6,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0163.avi,train/Fight/rwf_train_fight_0167.avi,49bea4e76f38b841fd6c939d4c6fe06a2aaf324a76df34355948967212bf5617,80ee92a8e3021f63e797c70b1bbbb11bc98194ebf196491b74e6fd7feea8d6db,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,5,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0759.avi,train/Fight/rwf_train_fight_0703.avi,d7ccc5adf868c6a01dd115c797016f660e66a2ee58b52bdf53fe77afee8faa5d,f5e4b66d842a2af8ad1e201ce8a8b80124a50f334a02e32395815320925a3545,,,0,0,5.000000,5.000000,0.0,1.0,398x224,1280x720,4,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0250.avi,train/NonFight/rwf_train_nonfight_0249.avi,ca2ca4d2f73a9843c76adcc7c95064bb794221f11f1a42474cf64fa1f6991cea,17c733ecf2eee4e80e37072efe23737f3e12f277132fca6da69f0d3f29da5637,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,4,4,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0091.avi,val/Fight/rwf_val_fight_0087.avi,b508959be1be7317eb0d944cf051b035d583df3b2f92a98e312c60a654272936,4966e3a8b1f8580b93a4783fd982d239051b21567b47463e1485c2f3e141f69a,,,0,0,5.000000,5.000000,0.0,1.0,406x720,406x720,4,6,8,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0091.avi,val/Fight/rwf_val_fight_0088.avi,b508959be1be7317eb0d944cf051b035d583df3b2f92a98e312c60a654272936,5c7517bc697da99e9f366716901c1b2ab46de2fb7c0cae324d0e735c5224eb5e,,,0,0,5.000000,5.000000,0.0,1.0,406x720,406x720,4,5,8,probable_near_duplicate
train,validation,RLVS,RLVS,0,0,NonViolence/NV_389.mp4,NonViolence/NV_391.mp4,b5811c1bbc73d63126accc92c2cba600340f71442f428f4e572e0f168a958734,6f7eac696f86b25bcd46e0785b0eb614453c286a48ad7eab6737396e47cf663c,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0702.avi,train/Fight/rwf_train_fight_0704.avi,3fdf090beddaadaf9d7df22bee1efc043bcd189d90aaf6c2c26a6d3fccb910fb,3eec4b744795d4818f36e34da8d295d5c1240ba451fc9464f4a986f9b8e9f3ae,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0702.avi,train/Fight/rwf_train_fight_0765.avi,3fdf090beddaadaf9d7df22bee1efc043bcd189d90aaf6c2c26a6d3fccb910fb,653eca47da3c77fe13ebb2ed4ff29ac37f8265163fb6955ad76af41e430431f0,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,398x224,4,6,8,probable_near_duplicate
validation,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0537.avi,train/Fight/rwf_train_fight_0539.avi,f9c6f6edc976c9ffde0546ee62f374df8a78f4d746b447373d9f44c634d8d058,88854f33fb2dbc794ce94983f840824790d13ee74a000ef5fbbd30998e596caa,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,4,5,8,probable_near_duplicate
validation,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0181.avi,val/Fight/rwf_val_fight_0182.avi,b0e963a3903d6f1fa49b701689947e783f4511f3d05e7c231027b25e50833f27,f15e57555c397aeb324dd5c55d2beb1bfe965312dce3a51acc77ee5354b4d592,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,7,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0566.avi,train/Fight/rwf_train_fight_0511.avi,fa46843e8d956aba7b81be48641297255e1fb1a150e46cd18759ea6318b2b2f5,3800a8b7c24541c25b21a8c9d73001395cc04e321c187debd02cb7014a5d1cca,,,0,0,5.000000,5.000000,0.0,1.0,1920x1080,1920x1080,6,4,8,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,0,train/Fight/rwf_train_fight_0064.avi,train/NonFight/rwf_train_nonfight_0067.avi,34b641d5e7627f72aa45d7c5aa422566d174d549fdd1882aa55478a2d93e2f8c,0d7ae34e777fc8d7e33a28c611d17edad5c9e03ac8ea5201908a67e513e58c69,,,0,0,5.000000,5.000000,0.0,1.0,1920x1080,1920x1080,6,4,8,probable_near_duplicate
train,validation,RLVS,RLVS,0,0,NonViolence/NV_378.mp4,NonViolence/NV_364.mp4,df7b2534d382cbd4bdd3d209b055b93ce3651133158a3ad17d6218cc0af3060c,a9cdce9797509e4c16b31fe6571fbb19c6aa5e175394f959b075cc8e858151a8,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,6,4,8,probable_near_duplicate
train,test,RLVS,RLVS,0,0,NonViolence/NV_42.mp4,NonViolence/NV_38.mp4,4b5fe6962ca9c9dde749029a8b4300995ebed55d74d4dbb30b74abbb5139341b,f1b438c78b3f5cecf8d543bef0e62b76e63a83fe1bd795bbf4d9f19893dd9089,,,0,0,3.500000,4.400000,0.9000000000000004,0.7954545454545454,640x360,640x360,0,7,7,probable_near_duplicate
train,test,RLVS,RLVS,0,0,NonViolence/NV_444.mp4,NonViolence/NV_445.mp4,cee7930e72b5a5926735c1f0f9b031de65836604ff08aca43a98222f35bc7f35,11abf0015ff8afd04284676c6c9c332e2bc55ca3d54c8204dbf65d961e94cc31,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,0,6,7,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,0,train/Fight/rwf_train_fight_0054.avi,train/NonFight/rwf_train_nonfight_0057.avi,a90de783a8428483b7a955a27d74d58012c85d9c04d59173b9cf601cd0408eeb,7c34270f8bcf64ecb444513cac792f261f6c0be1c06bc252bf6e579c2ea1047c,,,0,0,5.000000,5.000000,0.0,1.0,428x240,428x240,0,5,7,probable_near_duplicate
train,test,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0564.avi,train/Fight/rwf_train_fight_0509.avi,58d2a07fb8beb4d07a6b353feb639d3ab5e74d6e32f1e3967d7e4669c96b8e45,7a4b510be52f0d62aa8d1336dcc9c073c2b0b4ec22f0447232acefe698de6574,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,0,7,7,probable_near_duplicate
train,validation,RLVS,RLVS,0,0,NonViolence/NV_383.mp4,NonViolence/NV_384.mp4,8f79d2b8955a13007d277dcd6123860b42996739f11a0d8de63dba006790cef2,0a718e47808a9756c20efaffb6f02b1dd2e0703eca11bf2c4b49d2f72f23fb24,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,0,6,7,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0486.avi,train/Fight/rwf_train_fight_0484.avi,27cefeb82d86d5efb41e71a7fe5aa0832d9c0c7b08440bc6add0ad700aa05c0b,2196d8f6012f1bf7208f396318905c8d474fff059e311699dca329ce86687968,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,0,4,7,probable_near_duplicate
train,test,RLVS,RLVS,0,0,NonViolence/NV_378.mp4,NonViolence/NV_379.mp4,df7b2534d382cbd4bdd3d209b055b93ce3651133158a3ad17d6218cc0af3060c,21a9664c47a43823975e914fe1aeba86378fd5782a45754c42ff8dac369d5bc8,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,0,5,7,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0239.avi,train/Fight/rwf_train_fight_0238.avi,bef8a1b11e4d286b2a93c09b04cb390a66c88515e8d7aeeb24c4335a4ac00fc0,3df8cd951ca6350db88cb81a34bd509e5e5565363de707340569b4aff57b3417,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,0,7,7,probable_near_duplicate
train,validation,RLVS,RLVS,0,0,NonViolence/NV_938.mp4,NonViolence/NV_952.mp4,a7507de2b5629cb32cefda8dc025ce5cb263f7f50f82e878776bad3c1e0079af,24c5975667d168350378867a5da592005e9c113a877d33f4a71e992821e3bc3e,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,0,4,7,probable_near_duplicate
train,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0084.avi,val/Fight/rwf_val_fight_0083.avi,5777eba067fe3fd8da7dc14fd4b8513fa8f1b56c2719b7d3b81895f092a0a4f6,0537ef9d17544d442644b2d840fe2999f5c8523cf5f648a7f4d796157f24092b,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,0,6,7,probable_near_duplicate
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0457.avi,train/Fight/rwf_train_fight_0456.avi,d46bad2f724a838234b6d76da66d0f3648e920bcf001c473155b3d4ffb48c7df,5e314e6360b8558f0f3bd580f6f7ed4c2fd5219b1cbc1be208898ed1232570f5,,,0,0,5.000000,5.000000,0.0,1.0,600x360,600x360,0,5,7,probable_near_duplicate
