split,manifest_row_id,source_group,dataset,label,relative_path,video_sha256,source_id,width,height,fps,frame_count,duration_seconds,sample_frame_indices,phash_crop_0,phash_crop_10,phash_crop_20,decode_status
train,train|RWF-2000|val/NonFight/rwf_val_nonfight_0006.avi,principal_train_grouped_clean,RWF-2000,0,val/NonFight/rwf_val_nonfight_0006.avi,3c3af26c975a48906fae4890757d63eabf0e80cec12404eea3f3a0cc39886348,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,6bc795a18d338d60;6bc795b7263088cc;6bc6973185999923;6be7959925338c44;6be7958da5319160;6ae7919c87319946;6bc791ad85398463;6be7918d85383163;6ae7918ca5398c63,63c5b2cba8a38c66;78c19ba326338e6c;78c7b36126899933;7ae79b8830b38ce0;7ae39bc28c3b3830;7ae39bcea2388823;6ac39ac68b38a633;7ae39bc3829ca231;6ae19bce23988731,71e1b3cd309906c7;79c899cb33332233;78c2336165cccd99;79e381cf700bb078;78e093cec2c31fc1;7fe099c7638c2603;79e016c399ce3433;78e01be085cf36c3;7f7099c330c730c3,complete
train,train|RLVS|Violence/V_173.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_173.mp4,200bf423400511191b290e8afca76653de3253934a0b309af285ef9f1a156b87,,320,240,20.000000,108,5.400000,5;17;29;41;53;66;78;90;102,650b49b0f1d70b8e;664015b4b5f569c6;670f59b0c6950f8c;310d2eda048cdfbc;164405d4f58ad39f;2f6392fc00495adb;2f6313d6b485381e;0b6235eda1a11b1f;1e643dca6aa1641f,68435939f5b2118f;64c018beb2397bc3;61431971f633878b;30690ed054ce979f;156445fd6a47c3c2;0a72b4a4a92b5ece;0a639376a5e1a627;1277378ea0e8b08f;16662ade55ef7100,6ec11929eb3f2612;65c85987bc1d5259;62c0186f3f3d2731;3a4a03782d6dadd1;3d6d6a5b452c22b2;52f2b6acb9250b0d;52739214a8fee4d4;55720286a17cfa7c;066627858bc755e3,complete
train,train|RWF-2000|val/NonFight/rwf_val_nonfight_0158.avi,principal_train_grouped_clean,RWF-2000,0,val/NonFight/rwf_val_nonfight_0158.avi,f7a002107159b51cec61581d460fa3057df879e16d7f9279f04741a0d622d648,,480,360,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,4a77811bb7c88b49;4a37811bb7c80b6b;4a37819bb6c80b6b;4a37810bb6cc0f6b;4ab5a19b36cc0f49;4af5818b9cec1d49;42b5a599369c0f63;4295a59bb7ac0c63;42d5a19b966c8e69,4624e913f69eae22;4624e903b69eae36;46a4e983b68eae26;46a4e903f68eae26;46a4e903b68eae27;46a5e983bea68c23;46a4e99b669da624;46b1e98bb28cae26;52ace993368e8e34,446dd973638caea0;466dd972728aaea0;466cd933728aa7a4;462dd973728aaea0;462dd973329cb6a0;46ad7ad1739c5520;446dd972719e6492;44bd68d372cc36c8;54edfbd330c36480,complete
train,train|RLVS|Violence/V_178.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_178.mp4,4f9dfd951c69fc54f11cb00d607da46fa019e192f7bfecbfba439d136432f61e,,204,360,30.000000,144,4.800000,7;23;39;55;71;88;104;120;136,648f9c784fa4e09c;359e89396e90c1ad;64a58dca733c4cc3;64e989daf0b4c88b;50da9495c3e95596;44ec91d2f4cf4a91;70b9936365cc4c36;606badc94ada5a25;61ad8dc8da932563,6f809c7a0a67e09d;3dce9a680e31d8c3;6f298cc2333c6bb0;6ceb8ada3235cc82;5a55a5a6e3696982;4de89355ac4f5291;7d3f927260c8e494;6622a949c9df4e1a;62298f4f9c9c251b,63869c160372fb27;3dc7924e013c1797;6a29ced4b44b43a6;696ac3d63639ac30;5259ada5a669692a;4c4e91b9ae4635f0;18089737937b316d;6425a86ab9e14757;7028cb4b96cc938f,complete
train,train|RLVS|Violence/V_613.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_613.mp4,b19de36a565aa41f06378237986d7ff0a550038bf75072585b023575569a690d,,224,224,37.000000,185,5.000000,9;30;51;71;92;113;133;154;175,51c49f127d323599;4184de127b197e9c;51807f02fe9b3386;15817a81f788d976;15847801f7629f9d;6e8073446ea17bc6;6c807f847c821fb3;7b817e803db23cc4;5a807f90648b79cd,71e4969eca363981;71e48686db326c95;71e152e4cd9b3912;2db914a3e699a9a1;05ad58b17472b627;4694b14f6c31d3c3;6c93636c3cc43d38;52c95489eaba8d53;52c93fb4a493e189,7aeba489c6669096;7beb86c493761212;7a69366cc28a2b4e;0b2e1c63661b6dd2;2aaedc8b68551556;47bdba476c255046;2db3500ff7c42b21;104b67c975860ff1;554910af8e37e8b8,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0086.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0086.avi,6908bf3882b2997e5e8ebb73b2d178c4a6020d1878b538a310752aafeec0a739,,480,360,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,15d24a2d2d3636ec;15d24a2d25363eec;15d24a2d25373aec;14d24a2d2d3736ec;15d24a2925373eec;15d24a292d3736ec;15d24a292d3736ec;15d24a2d27373e2c;15d24a2d27273e3c,24d4da2b0b33653e;24d4db2b0b33653c;24d4da2b2b23663d;24d4da3b0b23673c;34d4db3a0b23653c;34d4db3a0b236734;35d4da2a4b336724;25d6da3b6b036624;35d6de1b6301662c,2cf4d55b93510276;2cf4d15b93512276;2cd4d55ddb502362;2cf4d5599b518692;2ce4d1559b53c692;24e4d45d9b5193d2;2ce4d55d9b528392;2cd4d553dbd22107;2cd4d513dbd26446,complete
train,train|RLVS|NonViolence/NV_434.mp4,principal_train_grouped_clean,RLVS,0,NonViolence/NV_434.mp4,0da795859bd00992e65da19efcbd500d3127f94c09ba116639cf4884ab8b1b4d,,224,224,11.000000,55,5.000000,3;9;15;21;27;33;39;45;51,44c53c1dc35b3f60;40c53c1dc1da37e9;44c53c1dc2da3769;44c53c1dc2da3769;44c53c1dc2da37e1;44c53c1de2da3761;44c53c1de25a9763;40c53c1de35a9f61;44c53c1de35a1f61,44c41c8de49de3d9;44c51c0bec9da3d9;44c51c8bc49de7d1;44c51c8dec97c3d8;44c51c09cc9fa7d9;44c11c89ec9fe3d1;44c11c8dec9f83f1;44c51c8ae49f87f1;44c51c8de49f83f1,7ce30d4e9e0ae486;7ce90d4e1e06e60e;7cea0d4e1e0ce60e;6cea194e4e0ee60e;7ce8095ede04e48e;7cea0d4e5e0ce40e;7cea0d5e4e84e40e;7ce90c5c5e86e40e;7ce90e4c5e86c48e,complete
train,train|RLVS|NonViolence/NV_19.mp4,principal_train_grouped_clean,RLVS,0,NonViolence/NV_19.mp4,0768f2ee60addd51eff1ada83d25b989d37a73bda938ece83e0f183ddf45f759,,1280,720,30.000000,144,4.800000,7;23;39;55;71;88;104;120;136,38cf0e61519c63d3;38c6a86753b1c35c;384780e7413e63de;30ceb747433066dc;31dcbc4bc560039f;2e5353b5c7f33100;325e6cb296682f0b;29565929d786e0f8;0a7659639887e971,3fc70f601b2ce12c;3cc7ae403e71c14e;3cc68ee1982e636c;38cebe43907b6360;309c3c40ff6964d3;6f421395c2b7111f;304d4cb694fe0f38;2a4759789707c9e1;0e7651729e82dd61,1c8187701fb03e5f;1c8383c637313f74;1e8707f09e906f70;3d8f0ec09c137a63;328c0c959b6b6d35;6f54150ec6e61b23;32494fa0fc864e76;66245b7c11a6de68;45ae7b3b35858c81,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0333.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0333.avi,734956a93341474186dcbb398ee25352678fc68e9cfe391121a71d6ec04f5b48,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,4a0e34f1133f0fcc;4b0834f1133f0fcd;4b0834f1137f0fcc;4b0834f113770fcd;4b0834f1137f0dce;4b0837f310370fcd;4a8835f3123f07cd;4b8835f1133f07cc;4a8835f3123f0fcc,580e2ff1333744cc;4b8e2ef9303707c4;4b0e6ff9303307c4;4b0e6ff9303705c4;4b1e2ff8303307cc;491e27f83e3305c5;4b8e2ef13f370184;4b8e2ff9303701cc;4a8e2ff9383303cc,5f8444fe32336d21;48c46cdf3f330165;58c466dc3f330167;588464de3f330567;588460df3f330d63;580660df3f376027;58c460df3f336c21;58c460df3f332067;58c464df3f330067,complete
train,train|RLVS|Violence/V_856.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_856.mp4,6c7e53abbb02662f0358ee27548b4d0494635d3d3e8e8d036a766fa88af30670,,726,650,30.000000,117,3.900000,6;19;32;45;58;71;84;97;110,263b5a2eaba6ec04;22791b2e8be9e12c;22795a360ee9a96a;30795b661bc9a869;3272587a3a88e86f;32725c769699e868;2176d4709a996bca;2074f47c98c96acb;2474f0679a9a68ec,64131b1e93e6c9a3;25381b161ab3c3eb;73195a16168d3ee2;3439533613851ede;36335d56169c18cb;31315c66169b9d36;3325e464943d73d1;363564369518b5d9;2d34f06595902ddd,6d331c183706d6f2;6d181b0e9c3557e2;631adc3685894b2f;6d19773779212149;3630d923663e1e3c;31b85c6426e93766;71a16e648e2ab52b;73b166278e2c9259;2b9e7761b4363045,complete
train,train|RLVS|Violence/V_882.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_882.mp4,d4a049d3606aaabd83be4c231098705d0d041d40102f6a9ecf1a0277ca2e6535,,288,296,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,3437cb871ff86009;311ddec365629389;3235e060efcd8517;30b1c6664f9f64c2;3021cfdacd3cc127;36e49eca1d39c132;62e99e8cbd980173;6a489b8d19b237cc;6a6a978ecc387311,2529d0828bc7d79b;391e96c06e678785;3633f67646cc308a;3fb9c064833bc11b;36a0d1c38f3ecc2c;32e895c60ecaca3b;6369958caf8c2cd8;654dcac89931f38a;6e70b1c78e0e312b,2a3afd74986cd0a4;381e959c66776621;3710b324c47a36b7;379bbf6c1269c408;376cf6d030b69063;7a68b1a121c577d4;7871857e83c1d1e1;686bc7cc9c28e383;6e7e30c08fc7f011,complete
train,train|RLVS|NonViolence/NV_220.mp4,principal_train_grouped_clean,RLVS,0,NonViolence/NV_220.mp4,ad74fbc7d1a53f1838e43d326acabaf44b82ad4eba00da6916a758003a91e947,,224,224,25.000000,125,5.000000,6;20;34;48;62;76;90;104;118,553eec0b706079e2;553eec2b707069d0;553ebc23707079d0;553eec23705879d0;553ee42bf04869d2;553ee429785079d2;553ee42b784079d2;553eec2b704079d2;557ee42bf04069d2,533e8e0be40be970;403e8f2bb429e87c;423e8f2ab42be85c;429e8f22e42beb70;5096af2bb449ab70;5086e62bb629a95e;4196ee2bbc0ba952;111ece2bb469aa74;019eae2b8669e35c,52afc357ac03a13c;52afc374a443a83d;56ad83540c73ac3d;748f8365ac43a13d;50a74b26ad4ba1b9;5887e374a660ac3d;5887e7718669a83c;58a7c7358743a139;58874f14876b20fd,complete
train,train|RWF-2000|val/Fight/rwf_val_fight_0185.avi,principal_train_grouped_clean,RWF-2000,1,val/Fight/rwf_val_fight_0185.avi,5f3b56d5d23aa969e20697bc93e3d0ed40ae3a2774391dd97f69432a5c50f028,,480,360,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,49b7c68a3c5d5c0a;49b6e48c3e595c8a;49b2e4ca395d5c4a;49b5c68a3b515c8e;40a5c58a3b595eda;44a4c78a3b595b9a;49b4c78b3a555c4c;40b6e4c93b5d5c8a;40a5c78a3b595cce,49b2e2c63ab91c99;42b6e4c53d991c99;4932e4c639b91d99;4922e4c6339b1d9d;402ee1c53ab91d9d;4926e4c436b91d9d;4926e2c2339b1d9d;4226e4c33bb91c9d;4926e4c63a991d9d,5b36e6e472e20c19;5236e6e563e30859;5236e6e473e30919;4b2ee6e572e30898;496ee2e573e30898;496ee2e566e204b9;592ee2e2b3f20a19;5626e6c1f3e30958;4966e2e572f21469,complete
train,train|RLVS|NonViolence/NV_502.mp4,principal_train_grouped_clean,RLVS,0,NonViolence/NV_502.mp4,5db3338add83b804c7c6821861fe7d07d0ea969b3804d3831336fc88ecedef41,,224,224,29.000000,145,5.000000,7;23;40;56;72;88;104;121;137,0281992fa4b5be6b;0285983f25b7ee49;02859837a5b7fa89;7ae7a1e6d2082d58;24d9c2c8b5973e13;4ef45ad4d4b16161;59a475d9d192a646;728e65f2e3a6a409;02819937a5b7eaa9,7289984535b5f50b;7288985729b7fc0a;72889977a1b5f80a;56e22be7d46c222c;285dc6c9abcb3512;0cb516c59d9e7470;1aa47dd899b0b8b8;14896859d2b7b3b2;6288d967a1b7e80b,76dc965508bdb502;74dd974a12b9a80e;74dd954e22bbaa04;175260e3efe4a4a4;2b2865ddd0cb8d8a;4e3835e98a8683b7;1362664d43169dde;36c84d5a4e4d1f91;66dd9d4c20b3da48,complete
train,train|RLVS|Violence/V_101.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_101.mp4,71efc82fa6ea0483f4410efd3040462e67a91e51c2e170793c89542a69e93be9,,640,360,29.970030,108,3.603600,5;17;29;41;53;66;78;90;102,0626e3550fbad0ae;5266af2ab69414ea;2926b679955a7c14;270ac9747dd16319;360ec6d9fe534818;2d44c073bfc63383;0a7cf4719f016396;077cfa2b8303638e;0f41f06b9a8662de,2666706803d1eaf7;54662361a098e7f7;4a269529a5daa3d5;2406db369de5505b;3544c0d837f7464b;084ff4309f7d9950;405e7f319a6b2187;016cbe798872738e;0f49fd639803731c,26667f69601b681d;266651687e4be81e;5e66a12ca155aa5e;25d0d3068ceca9e7;3945ee9e21b0e2cc;1e41fc32e60b0c3f;65472dbc86798c0d;494f3f798c708c49;034d697b9c71985a,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0544.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0544.avi,4b31e139542648f4fa510141cd7a0aecb1f461f4349c499fd87afd20cb44e802,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,45309c4d69a82fbe;4535984629aab73e;61349c4629aab73e;75709c4521a8af3e;75719c4429aa273d;75709c4469a8a73e;75719c4c29a8ae3c;75719c4c29a8a73c;65719c4c29a8af3c,6930954f58eb5a0b;62b895c758d36a0b;62b59c4758d26b0b;69308dc758eb5a0b;68319dc758e24b1b;63309dc758da4b0b;63719dc758ca4a0b;63719dc758da480b;637195c758da4a0b,6a3ca9299c6c93e8;663d892998fc03ec;722c81299dec13fc;723c8ba89deb10e8;723d83099de419ec;723c8b299ce803fc;723d832999e40bf8;723d832991e813fc;723d8b2195ec03f8,complete
train,train|RLVS|Violence/V_507.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_507.mp4,7e5bd32075140aa5eba39176a81082634c46dc335b65e818ce64832e40ec52e5,,408,720,28.734000,124,4.315445,6;20;34;48;61;75;89;103;117,6ce9828294cabd9b;6ce9868291cbad9c;6ce8868299ccb59b;6ce3949095cb319e;7cea8483b39c3cb0;48dc8397bc983333;47dbb2bca9872620;42dbde9cb09326a4;50d98fbdb0933630,4deae06296ca85cd;5de8e56292c085cf;4de8e66296cc84cb;6fe8c406c4c893cf;5fe8c4e0c0ce8ec9;5cded2818d9f9290;41d5d4dc9891b7b0;50d5cfdcd8919384;51d2c28fdb90b4b1,49cdfc36d63688c0;59dce0329f76c0e0;49cfe030d83f8f30;49f9ec24cc3cf061;5bc9cc34f034f0c3;4dc5f67aca438542;40d1e56fdf4c90c4;75e1c14fcc19f188;78f4e548c24ecea1,complete
train,train|RWF-2000|val/Fight/rwf_val_fight_0096.avi,principal_train_grouped_clean,RWF-2000,1,val/Fight/rwf_val_fight_0096.avi,e502970cf7ab2965b98d321641dcec8da9b308938adbfbd47032beac2615da9e,,352,288,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,15eb5a84c8b10f1f;15e67a84843b2f1e;15e67a94c42b071f;05eb748489332f1f;17e9709689a1271f;17e87096c9a1271f;16e97096c9212f1f;15eb708489332f1f;16eb709689212f1f,01eb1684faf946a6;01e2568dfcfa05c6;09e65685f8fa05c6;25d23684f8fe0cc6;27c936a6d9f80686;23c93686f8f92686;27c93686f8f90686;25cb3684dbec06c6;27c93686d9ec06c6,29523784da5aa736;09723588d55aa73e;0874368cd4baa3af;29d2258cd9baa33a;205b3486d97aa7b2;22583684d97aa7ba;205b3584d97aa7b2;205a3584d97aa7b6;205b2584d97aa7b6,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0081.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0081.avi,b22a5b1117085790f0b8b53564a0b25cdb854699eecf6e404e3b258549be3517,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,5833c4e7b958642d;5833c4cff9586c21;5833c5e7f1182c2d;5037cde7f0182d68;5033ccefb3902d2c;5937cc6eb7d02828;5d36c8e7b7142868;5936c0a7ffd02829;1936c4a7fd18682b,5d33c4c29996aa39;5b33c4c29b90aa5b;5f37ccc29296b811;5e37ccc2b2979310;5a33ccc2b0929b9b;1b33cc42b3b2b499;1b37c4a29682b59b;1a35c4a3b2b6929b;1b37c0a69a94fa91,193ae66294c695d5;133bec629087d1d6;1239cd6294e792d6;163b4964f4a3a2d6;17394960b6e3c2d6;1230cd67d066ecda;1323cd68ce66e8d1;123a4d62f866d2d5;13036c62c9e6d0fd,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0111.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0111.avi,24b25071a2343d5f8c696b95259fc5d72283b8a2a50ea84d1dbba6aed9da6cbb,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,5808a79f595d625a;5908a79f5955625a;5908a79f5955625a;5b08259f595562da;19082d8f5a5763ba;5908a79f5955626a;5808a79f595f624a;5808a79f595d625a;5908a79f595d624a,5c3e22899bab6b21;5c3a22899bab6b23;5c7e22899bab6b02;1e7e28899b296b23;1c5e288d9dae6e22;1c7ea08d9dad2b21;1c3ea08d9fab2b21;5c3ea0899bab6b21;5cbea0899fa92b21,1f15648a9a8de1ad;1f15648a9a8de1ad;1f15648a9a89e5ad;1f5d6c829b8db089;1f156c8a898de4ad;1f55648a9b8db0a9;1f15648a9a8db1ad;1f55648a9a8de1a9;1f5764a29a89b1a9,complete
train,train|RWF-2000|val/Fight/rwf_val_fight_0112.avi,principal_train_grouped_clean,RWF-2000,1,val/Fight/rwf_val_fight_0112.avi,b515cebf77d3129572f2326ae642b12b2665c63c6da79cbc178a4fb05f29129c,,640,360,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,14c59a27619a0fbb;1cc18b37619a0ebb;18c58976759a0abb;0cd39f25721a1a9b;0cd28f65721e1aab;0dc6916573184abf;0dc69b25731a3a99;0cd39965731c4ab9;0cc399657b1e0ab9,0fc89e2178d6569a;07e89e2170f4de92;1fa18a6560d4ded2;0fd48b69607cd692;0f928b617074d69e;0bc6986b21f4d696;0dd6986d21f4d692;0fd2986338d6569a;0fd288e37944d69a,02de83687a62cecd;02de8368786bcecc;07da9328686acfcc;4a958b60786bc2cf;4a97827a2a63cecc;4a879a61386ac7cd;0a978a62786acfcc;0297cb626862cecf;03908b72786acfce,complete
train,train|RLVS|Violence/V_815.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_815.mp4,38b64df2d542b3c0c6aa8e41e567c37fce5677bd29369a2f92175df15557a366,,406,536,30.000000,144,4.800000,7;23;39;55;71;88;104;120;136,43e4387883c3f738;4879331f8e62f1c4;4b07363c8c67a3cc;4607713accd987cc;060d71e2ccfba670;0d0563d3dcaa6497;3b0b44e793902b6e;110b46e59af2adc9;5a316cf297d4902e,61e53e1e92c3e11c;5efb318846330ce6;40b1371e0d3773cc;4721383ecc33cfc4;07287067d899ef31;2a0d7350df9ce017;3b196c62d5b0413f;1913642d96b48b7e;53096c7544be9387,78e80f1f95f0086e;4e59388d63190f73;5cf1320d8d370e99;44a9392e3c33cd87;033c3c631cc3cf71;0e4831f196ce5d63;111b6e60a7b9931d;3b126c4935aa917b;13186c694dbeb615,complete
train,train|RLVS|NonViolence/NV_34.mp4,principal_train_grouped_clean,RLVS,0,NonViolence/NV_34.mp4,e621975df2cd605d06bfd3febb1168c3815b3956420df272ff2c283e593c8a38,,640,360,25.000000,133,5.320000,7;21;36;51;66;81;96;111;125,135e4c31ff4e00ab;5f701bfa4c1cf081;7443bcf01cf488b6;6503fc4337d89ec0;6e03fc09674af84c;4723fc216742f85c;4723fc306743f84c;13632cbe4eb9046e;19596e847a8b857c,115e4639bf46062f;136013ff0e1efc81;7601be7017ca9cf0;4603fc037358fdc4;4721dd2865731cec;4733bc386133389e;4723dc3863333c9a;10613c964fb94db6;195a6ca47a837dc2,394746b8e3bcc342;6146b1e0137f43dc;6601fe38234bbcc6;4630cf23743b7c8a;47718f2f60309d9a;61419e1fe3707cd0;60618f1fe0714fb1;10793c46b7c837d1;1959e82ed5a26ad2,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0486.avi,principal_train_grouped_clean,RWF-2000,1,train/Fight/rwf_train_fight_0486.avi,27cefeb82d86d5efb41e71a7fe5aa0832d9c0c7b08440bc6add0ad700aa05c0b,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,35719d8629a8b63c;35719d8629a8b63c;35719d8629a8b63c;35719cc629a8b63c;35719cc629a8b63c;35719cc629a8b63c;35719cc629a8b63c;35711dc629a8b63c;35719dc609a8b63c,25799dd748ca4a0b;24799dd748da4a0b;25799dd748ca4a0b;24719dc748fa4e4a;25719dc748ea4e0b;24799dc748fa4a0b;24799dc748ea4e0b;25799dc748ea4a0b;24719dc748da5e4a,2378a3a19aed03f8;2378a3a19aed03f8;2378a1859af503fc;237883819afd13ec;2138a3a19afd13ec;213883859afd13fc;2138a3819afd13fc;2138a3a19af513fc;2338a3a19af113fc,complete
train,train|RLVS|NonViolence/NV_907.avi,principal_train_grouped_clean,RLVS,0,NonViolence/NV_907.avi,80c342475aced11c0e6a34a0b5c079269b381019971ec440d5d6b1e625c7d394,,224,224,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,69e686619e9e9922;69e686799a999161;69c68c919ad99366;69e68699989913b3;69e686999ad91293;69e686999a9b1293;69e686999ab91299;69e686999899139b;69e686999899929b,69e72768869c9632;69e7277886998664;6be66cb08d999825;69e665988c9964b3;69e665988c996693;69e664988d996693;69e665988c995693;69e667988c8d069b;69e667988c8d6472,7ae1637b65c8844c;7ae36374c493848b;78e7662ca894d629;78e763bc8ac849a8;78e7639c8a4d41ac;7867679c8a4d418e;7863639c8a4d51ae;7ae3639c88cc456c;7ae36394d9886d84,complete
train,train|RLVS|NonViolence/NV_629.mp4,principal_train_grouped_clean,RLVS,0,NonViolence/NV_629.mp4,855b30258d6cb444bd073a929d9bb27ab0733857c878d4c7b1d3b33fd11b1938,,224,224,29.000000,145,5.000000,7;23;40;56;72;88;104;121;137,7ce0b183188f369e;7ce0b183388f369c;7ce0b183188f369e;7ce0b383188f369c;7ce0b1833a8f349c;7ce0b1831a8f369c;7ce0b1831c8f369c;7ce0b1831c8f369c;7ce0b3831c8f349c,6fffb3f098802e00;6ffeb3f098002f80;6ffef3f098002e80;6ffaf3b09900af00;6ffaf3b09900ae80;6ffaf3b099002f80;6ffaf3f099002f00;6ffaf3f098002f80;6ffaf1b09900af80,656673bb99e04c06;656673bb99e04c06;656673bb99e04c06;656673bb9bc04c06;656673bb9b404c16;656673bb99e04c06;656673bb99e04c06;656673bb99e04c06;6d6673bb99604c14,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0296.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0296.avi,634b519f71455dfcb9a0d03682b1cf814ed82231d315af27a850dd8380d29117,,640,360,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,4f9cb0605ccf8731;4f9cb0604ccf8f38;4f9cb0604c4f8f3c;4f9cb06044cf9f38;4f9cb060444fbf38;4f9cb0604d4f8f38;4f9eb06040cf9f34;4f9eb06040cf9f38;4f9eb06040cf9f38,439db37f5cc28031;419dbf3e5cc2803c;419cbf3f5cc2803c;419dbf3e5cc0883c;419dbf3e5cc2803c;439dbf3e5cc28038;439dbf3f7cc08030;419cbf3e5cc0883e;419cbf3f5cc0903c,469cb03d0dcfd8b0;409cb33d6cc2d23b;409db33d6cc2c21f;409cb32f6cc2d23b;4098b33d6cc2da3b;4098b33d6cc2da3b;409cb32d7cc2c23f;409db32764c2cb3b;409cb32d6cc2da3b,complete
train,train|RWF-2000|val/NonFight/rwf_val_nonfight_0197.avi,principal_train_grouped_clean,RWF-2000,0,val/NonFight/rwf_val_nonfight_0197.avi,4df5451c32fc52074923c1c033513e6d7b1e88a5afa20261e669a0dcde964ad2,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,54d3d0d2490b3a3f;14d3d05a4b0b3a3f;14d3d05a4b0a3b3f;54d3d0524b0b3a3f;54d3d0d24b0b3a3e;55d3d0d2490b3a3e;54d1d0d24b0b3b3e;54d1d0c34b0a3bbe;54d1d0c34b0b3b3e,1df1b5d4c955484a;1df1b5d0cdc3484a;15f1b5d0cf41584e;15f1b5d0cf51484e;1df1f5d4c941484e;1df1f5d4c8410a6e;15f1f4f5ca410a6a;15f1f4f1cc411e4a;15f1f4f0cd41584e,01b3bcbcc0b3bca4;01b3bc9dc0b3eca4;03b3bcbcc0bbac84;03b3bcbcc0bbac84;01b3b89dc0bbb4e4;02b3ba95cab1bce0;01bbbcb4c0b3ace4;01b3bcb4cab1ace4;03b3bcbdc0b38ca4,complete
train,train|RLVS|Violence/V_774.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_774.mp4,b4907b25f47886d96c23f4312217e334cacc72c8edf08806b415a1e36b314300,,724,668,30.000000,144,4.800000,7;23;39;55;71;88;104;120;136,3b7ac46e846d928c;3f73c46e8548923c;3f78c4339463918d;2e3fd1c9949548b4;3a3bc06d995291ce;3e3fc02dd1619586;3f3bc26495c98994;3e3fc0c3369161e1;3b3b92c42db5c262,3b70c256a578b568;3b30c407ad51ad79;2a1dca302773c52f;2f36d248b48b94e5;3f19c42a5c338d5a;3f15c42a6969ca0f;2f1bc626b568a18d;2f0dd9470d9c6a70;2b3b94c42d9d6662,133bd62359e40b17;323b9426dfe40b15;1c4bd61c46f1ae19;0935526ce39cbc65;329be64e752a2519;2b84e484397e2d3d;0a93c4267d76ac2d;2e1dd16381c656e9;191bb6649a8e1d9c,complete
train,train|RLVS|NonViolence/NV_722.mp4,principal_train_grouped_clean,RLVS,0,NonViolence/NV_722.mp4,85fda7f1685e095c4e2c255008c0d0f9d5cb6498c078435d13c6aefae095beaa,,224,224,25.000000,125,5.000000,6;20;34;48;62;76;90;104;118,33cece69f133cc00;31cfce69d0137cc0;31cece2159137de0;5dcb73088936d392;5dcf738801369393;19db76c908369366;0698b925e61b5a7a;06d8ad65720e58f3;67e5803afbf92022,33c4c649b12aeda3;31c6c6ed9533b904;31c6c66dd8339d84;1cc337c9086e9967;18e337c8286e9967;18c326d86cdb9966;079c3ae1e4929e65;06da8fe1700e1b79;63e0e41e9bda7860,32c5c5c9365dad42;38c5c6cca672b532;38c5c6ccc47bb590;0cf125d966da0f25;1cf321d9649a0d37;1de333d8649a2d92;429d17ea68949e53;27978afb6c06129a;62e3ed2483839c9e,complete
