scene_group_id,group_origin,dataset,relative_path,sha256,label,original_label,label_corrected,previous_split,new_split,split_changed
cluster_0031,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0472.avi,eacf70cd5ef4e99bd2c1db6f6fc1ce1d2e4a60e9c0530460303f4dc7cb82edc4,1,1,0,validation,test,1
cluster_0039,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0474.avi,16e05acf728ea3ba248bd321ed2447813e7f9cbccf8623434a2cd994deb5b88f,1,1,0,validation,train,1
cluster_0132,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0475.avi,68f2e7772d709a12dab4c9b0b1cf51513dda5f3d0a741aef8db43fdb3a54f7e6,1,1,0,train,test,1
cluster_0133,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0481.avi,39c249dc1b65d6a46d1ddc2b9fc879753d793e2551298cc7fa631aaa4b7ad160,1,1,0,train,test,1
cluster_0032,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0484.avi,2196d8f6012f1bf7208f396318905c8d474fff059e311699dca329ce86687968,1,1,0,test,train,1
cluster_0076,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0494.avi,cd3abeb93815cb0d34d8efd3b24ce2e4ac9a1894da3a550453a15d5f7ed11f82,1,1,0,train,test,1
cluster_0076,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0495.avi,1224b3a5e276b971acc5d6e553781f5445fe27778618fbdc4a2bf5bbe1cc07f5,1,1,0,validation,test,1
cluster_0040,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0507.avi,c795d26441e031c06edbaa25c9e6756bfaa49e141264af329d7a88e362275796,1,1,0,train,validation,1
cluster_0040,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0508.avi,6cf4d3c41882dd74df528d20ca2a199ecf6f2dc4ac973e0e1ef708d640291fab,1,1,0,train,validation,1
cluster_0077,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0509.avi,7a4b510be52f0d62aa8d1336dcc9c073c2b0b4ec22f0447232acefe698de6574,0,1,1,test,validation,1
cluster_0060,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0511.avi,3800a8b7c24541c25b21a8c9d73001395cc04e321c187debd02cb7014a5d1cca,1,1,0,validation,train,1
cluster_0078,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0514.avi,4da393116722bbe069f12df278620dd8aaeb439325f92374ed6fa4e9d18b80cc,1,1,0,test,train,1
cluster_0053,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0516.avi,fab8d3f9acda7630d53eb483871bdc21dac4ada190f708690a8ed0c82fa5f1dd,1,1,0,train,validation,1
cluster_0053,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0521.avi,23b2da4c38de51129a9cfc412a3d995107b946850e52fef43e4a278ea89a68b5,1,1,0,train,validation,1
cluster_0053,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0522.avi,b786c29f018aeae162fd406537776276191e8a11009c1f638b519b875e3666e7,1,1,0,test,validation,1
cluster_0134,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0534.avi,740a290b8b6001beec375dfec569742638f8927ebebbe1c3e3f34583ed91284f,1,1,0,train,test,1
cluster_0017,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0536.avi,93e0bf47fbe10134634f8d7e884dc65df5beff0c56c5bfa623e834528d0af230,1,1,0,validation,train,1
cluster_0017,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0537.avi,f9c6f6edc976c9ffde0546ee62f374df8a78f4d746b447373d9f44c634d8d058,1,1,0,validation,train,1
cluster_0017,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0539.avi,88854f33fb2dbc794ce94983f840824790d13ee74a000ef5fbbd30998e596caa,1,1,0,test,train,1
cluster_0061,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0582.avi,ecf9f4440fc97326d2b2b7eb38067dd3141b527729b0fc9d0edeea755eafabaa,1,1,0,validation,train,1
cluster_0004,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0610.avi,98890de3073c8556b6b400dce8b9e856a05a37a1ae927793d02a3b5f8e5774a3,1,1,0,validation,train,1
cluster_0004,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0611.avi,211f9b5eae27af891c8c930005713360bd8944a63f415a6ed86d108c81565dcc,1,1,0,test,train,1
cluster_0004,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0612.avi,a60758281446a8d47598a66d0d18a8817bf0666a6b0644e2b3185670d580a66b,1,1,0,test,train,1
cluster_0018,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0613.avi,bd2e106f55bc8038cc0dcd6109e17d8c069788ac0965a8db07056562d2f98f54,1,1,0,test,train,1
cluster_0018,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0617.avi,d8f9912e195688c22fb0cc9d5db8f6315291439a1a9ead8279bba42b7d4bd763,1,1,0,validation,train,1
cluster_0079,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0625.avi,60a7586f76ec7580e1b66eef0d4eacfaa1215a8034324abb02ff6f1c0670804e,1,1,0,train,test,1
cluster_0041,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0646.avi,174697d14029f9e36f7829d2ad00fd0e50c38c3aafb68c09a1c8e1053c1500d1,1,1,0,validation,train,1
cluster_0054,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0651.avi,7446929b02a4a87b030432ff014301b336806ddb1e005963f5e9366078a844c2,1,1,0,test,train,1
cluster_0135,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0667.avi,a8f25fc819a080cffe1817b679620fa441c4c21b1cae1498047054f5baf73c87,1,1,0,test,validation,1
cluster_0098,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0676.avi,3b6eafee6acac08466028034e27c74984bd19da73e7fedab44aca09c3c80a36f,1,1,0,validation,train,1
cluster_0055,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0697.avi,87ea0aa6324838f9120e21673ba3534e5fe8c3c484cd7e522aab77f27fae2945,1,1,0,test,validation,1
cluster_0055,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0699.avi,ceac731800094c6c4c560846996b176a17669eacb6985b133b2aedaaf6664f84,1,1,0,train,validation,1
cluster_0012,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0702.avi,3fdf090beddaadaf9d7df22bee1efc043bcd189d90aaf6c2c26a6d3fccb910fb,1,1,0,train,validation,1
cluster_0067,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0737.avi,140d959d01ffdc8804d4a49da0601146552f50c31f208f492c5370c64feff56d,1,1,0,validation,train,1
cluster_0012,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0759.avi,d7ccc5adf868c6a01dd115c797016f660e66a2ee58b52bdf53fe77afee8faa5d,1,1,0,train,validation,1
cluster_0012,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0760.avi,8817ea8465cc9934ff85098c7a3be250c029c120960f0d6aa788b420baad864f,1,1,0,train,validation,1
cluster_0136,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0763.avi,d5a67ae596c23fc3a852eed329330244b5289a62e8d5e7a9b7552651b5b5cc63,1,1,0,test,train,1
cluster_0033,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0766.avi,98cd21c404bf9b75135548a186c592584331e84252391244584d7b8d0b4d669c,1,1,0,test,train,1
cluster_0099,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0779.avi,506fa25a1303d0ebb44c3bde5d54fff160830b79eb613b4334f44b84780b6a84,1,1,0,validation,train,1
cluster_0068,perceptual_near_duplicate,RWF-2000,train/Fight/rwf_train_fight_0783.avi,93e39a9db0da74f4d19ce8ec12fcaf83bec3a0915bc58759a38a9a41abdced9d,1,1,0,validation,train,1
cluster_0056,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0013.avi,437dd8aa91cd985648a29aa0ff39d38ba17d2f4260bb73cb4f1acf219aee0182,0,0,0,test,train,1
cluster_0048,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0039.avi,a9946ff72edc1f414b8aab6775d494bdd397b2102accd31410d6ae8176213dc2,0,0,0,validation,train,1
cluster_0080,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0041.avi,8775cf7ad332f67fe117fbf7f45bd2a23ef1befe8b8bcba31a13826c4ce7a092,0,0,0,test,validation,1
cluster_0080,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0043.avi,f1cc0b2a10661de91bfd4827c3667892f29a3f74f1e4b1f5f882cd0e85e72380,0,0,0,train,validation,1
cluster_0179,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0064.avi,7ea6531885d9bad1caa1d8dc8980fe2d6d77bb3715137da9640152d7e5fc1381,0,0,0,train,validation,1
cluster_0137,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0088.avi,975c4944e292a72fdb93df9f262c987695025e87cdfe71a45a1a199c37235ad1,0,0,0,train,test,1
cluster_0123,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0099.avi,1db58d1470a11eab629eeee778e0d7b15d8bdb9d39806e8f0bf0de9e663bc8c6,0,0,0,train,test,1
cluster_0093,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0111.avi,24b25071a2343d5f8c696b95259fc5d72283b8a2a50ea84d1dbba6aed9da6cbb,0,0,0,validation,train,1
cluster_0026,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0124.avi,5544093edae505aa4513fd89b019819642c11ac8f3e23d4834161a08e62448e2,0,0,0,train,test,1
cluster_0100,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0133.avi,37a1344db9f15b99c36f75292eb8b03b12d91b4d84596e1c05dfc043987388e9,0,0,0,validation,train,1
cluster_0180,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0147.avi,0d43bc5030c37a4c1814cb4d014994f2c5c200ca9c79c1d71c420cf229e76ba2,0,0,0,train,validation,1
cluster_0181,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0149.avi,0386c19a06c0ce736200e98df958a5bac767c33b1f37fc3a8e8ccefa5d12acd5,0,0,0,train,validation,1
cluster_0138,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0150.avi,2887d0e140b3bc6622954f0e7bef7eb66103c55b08a998af2c2a3693231b1ea9,0,0,0,train,test,1
cluster_0144,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0152.avi,a56abdb06f14ebf4766579968c420fe08d7048b2b0d709a8b9a786d736f3c97f,0,0,0,train,test,1
cluster_0101,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0158.avi,439e4267c44cc9c77734ad8627623303532960e9648f79ad20320cb2613f7e88,0,0,0,train,validation,1
cluster_0182,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0168.avi,17c62f61ccdbdcb271aaf2ee455983157fabf994d890c4000ea1212b060991a2,0,0,0,train,validation,1
cluster_0183,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0169.avi,27361b105336daa70f319bf10eaba41543590f2eba31e0368a11cebfdb477f21,0,0,0,train,validation,1
cluster_0139,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0178.avi,2b26bbe1a8b4667625e7b46469afed7bcdfa03cba249d13f986980588d38f260,0,0,0,train,test,1
cluster_0021,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0181.avi,444dd5d54ff5bc7dc9f9f0d2e985e21b83fa1269fb6c41da814f02346e4b2c58,0,0,0,train,validation,1
cluster_0010,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0190.avi,9aadc828fd832fd08f804020820b06423159412cc8a0de871dca60c480289721,0,0,0,train,test,1
cluster_0184,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0217.avi,5211f919663c59d51834357d6cb41d0fc8ae4626b3385dcdc31294fbf72c8c84,0,0,0,train,validation,1
cluster_0019,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0229.avi,d0e448315e29173fe011c36ba3e9ec15649cba5e07669910e2322851981c0f90,0,0,0,validation,train,1
cluster_0019,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0231.avi,8902d9d7dbcdaee0ee1c9761f4a205e3fe1b9558a9b8b7a6dfb91e6173f2f584,0,0,0,test,train,1
cluster_0038,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0249.avi,17c733ecf2eee4e80e37072efe23737f3e12f277132fca6da69f0d3f29da5637,0,0,0,validation,train,1
cluster_0065,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0274.avi,53da45120da81acf85e333c6536b1e368e23e79ab2cba5c25ce33bd8af4065cc,0,0,0,train,validation,1
cluster_0001,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0296.avi,634b519f71455dfcb9a0d03682b1cf814ed82231d315af27a850dd8380d29117,0,0,0,validation,train,1
cluster_0095,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0342.avi,75c97eca7042c9c82abbd9f338b21cc3a6a8898d0c38f913ac08727bc7a5a018,0,0,0,validation,train,1
cluster_0185,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0343.avi,e6a63989f2830edafc982dc8cff8a15a74bda1f61173d77d57c59591226e1435,0,0,0,train,validation,1
cluster_0057,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0358.avi,29008d9dda79545c91e38cf1250db01eddf640da138cfbaaa6ddf1adf71f4e42,0,0,0,test,train,1
cluster_0008,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0394.avi,e0aa8f2922f019e2e80a56a625dc298463da4b23a57be0f3cd9240112071afdc,0,0,0,validation,train,1
cluster_0008,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0395.avi,d3930e937a93fee8f2a232b9880f8cc55611e1cf3d82949bd2680ebea034b1d7,0,0,0,validation,train,1
cluster_0058,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0406.avi,747d409aceb7d2d9b17c8bcbcff8933c4168fd0fbfba06920b8ac93d4a02ce8d,0,0,0,validation,test,1
cluster_0058,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0409.avi,561a5171851f0f540e997f7b524392cf83e06b196b5461c09f374db8d830a86d,0,0,0,train,test,1
cluster_0081,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0420.avi,05a59c83eb4444b27ff72b337bace0696c9b4af0d208c9f265f4f46ab665c399,0,0,0,test,train,1
cluster_0128,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0426.avi,69a0326b00c7a6e7522abfacd68bfae8aa71f0a799ed549f8551801d9d11b3b8,0,0,0,train,test,1
cluster_0097,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0431.avi,82755e43f8e48adcde56c7512eec6235e882b85e7dd5d0b40934fab8ffb544a8,0,0,0,validation,train,1
cluster_0130,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0449.avi,ff194ca1f55ec739bb51cfa73e6fa9425bce500e5cf3f7b42a0b0a02753a02ab,0,0,0,train,test,1
cluster_0059,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0453.avi,048cf700244e3a8bfa0e72e6752b661c8191bb4e9f09c47ba0ac03a72dbfe861,0,0,0,test,train,1
cluster_0059,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0454.avi,26db7d30d4cf3640227a0fccc962ba5f96fe3e36e1b34d49b2ed12f6ec4d519b,0,0,0,validation,train,1
cluster_0186,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0462.avi,cf3482a526853feb03490b45039eef1abc4bb3c5f9b4f58736deceb73bac0bf6,0,0,0,validation,train,1
cluster_0029,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0467.avi,37f135087634775c21ad968186a442f06d878e03ddf4e3a0e1392777d6cad028,0,0,0,test,train,1
cluster_0187,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0501.avi,deffe7d514c940feb57d25908c9a72fcbd7b7194c19005f2321abe8ae8de5ae5,0,0,0,train,validation,1
cluster_0142,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0522.avi,9c6e45738cff881a61248585b5634900962220f886b0c15a9524e26788854a71,0,0,0,test,train,1
cluster_0039,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0533.avi,7f95e053902572398f8704b29d90b3ef64fc4ad200b572eac6281cfc8d4b8607,0,0,0,validation,train,1
cluster_0052,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0548.avi,0aa2a0d2b946cd6458666565022743d66d2e69d47121ae8b98a24394bdacf664,0,0,0,train,test,1
cluster_0052,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0550.avi,d73567224039fdef95b1b6ce42d66f97f8c9942941ea24fde4d5be798186b3d9,0,0,0,train,test,1
cluster_0141,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0553.avi,73c637af0526720dada253ccc6a278a21f8bd7fe3306eeb2e152264a4cda76aa,0,0,0,train,test,1
cluster_0077,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0564.avi,58d2a07fb8beb4d07a6b353feb639d3ab5e74d6e32f1e3967d7e4669c96b8e45,0,0,0,train,validation,1
cluster_0060,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0565.avi,f1bd79a382143677e6f445f57dd658fe1f28455d5c509cc954ce2f6fdecd44f7,0,0,0,test,train,1
cluster_0082,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0587.avi,b375e584c4421f9fea7bcb63aff2573e57331dfe65d888dd8ab21d314d93434e,0,0,0,test,validation,1
cluster_0022,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0590.avi,71da352a4b6bed3d2b9f30ffb209916562b60d5dc38f7e664ea279cdde32042e,0,0,0,validation,train,1
cluster_0023,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0608.avi,a0e22f1d64c2907bb773177d463c16844425a31b5edff800595bf46d2399bd0d,0,0,0,validation,train,1
cluster_0143,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0613.avi,95eb0a11c58fcb8f2d9cc45056db7739548ffde4112e1af479683981541f2a54,0,0,0,train,test,1
cluster_0061,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0622.avi,fc92a8e4b2cf7741298beaffd72c1a9e88b2e09bd7095c82f77b0e56358ac979,0,0,0,test,train,1
cluster_0083,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0649.avi,d294d27c19bbf97151a7c8fffea92aa1922fa34b62f4f6bd9f42c2d318a50f26,0,0,0,train,validation,1
cluster_0083,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0651.avi,8163a2b99bf1c28ece6e0df623aceaa8ca47375ac485462fe50c72c1becdb53a,0,0,0,test,validation,1
cluster_0012,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0721.avi,e06ff3a7b5a153016a61410d489f827bb95a3c5fadb7aefc02e50a7c3ecc11d3,0,0,0,train,validation,1
cluster_0145,perceptual_near_duplicate,RWF-2000,train/NonFight/rwf_train_nonfight_0727.avi,72d9d7e5be3c60db5b4222ad17cc57f00dbc29d22d7b00744f2639ced23b680e,0,0,0,test,validation,1
cluster_0084,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0001.avi,2675c60505d92ebced2c2b7cc2d3c13810a797168901f05ac12a19a9e0c7aa53,1,1,0,test,train,1
cluster_0085,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0009.avi,2e10629eb5dd190a81b3b93ff0dfe35dc8c16eeb8e88a6654a1ddec5d92f4728,1,1,0,test,train,1
cluster_0146,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0028.avi,5e7c04b3fd54648320258385b37f126944fc98d110fdd44cd59ba9c8448613d8,1,1,0,train,test,1
cluster_0188,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0029.avi,04771d703b86a34242255de5b9ff8d246cf5cfaa2ef937cc81d1559fd2cae67e,1,1,0,train,validation,1
cluster_0042,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0030.avi,44d0e15d2193ac452a1f7f476d61db61a799647f63615c1eb6181fe0fc79b861,1,1,0,validation,train,1
cluster_0086,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0036.avi,b491cbb681e065ef53288f9a51398e11d7aecfe61999c861938bd91d838a7d90,1,1,0,test,train,1
cluster_0102,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0042.avi,45d12fe47fc75cd30e471df89dfa3ccd84e2ccfff2c10047217067ab4fb69392,0,1,1,train,validation,1
cluster_0087,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0045.avi,0237f25a1f0b072e46e8b06fb8a4739dc9892986b143d070daed77b8c74ab54a,1,1,0,test,train,1
cluster_0062,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0064.avi,5ce640af8d5939302ede9da0b75cd5c67e60df55d97aaa8e5eb59457e5864321,1,1,0,validation,test,1
cluster_0062,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0068.avi,ad7c8c20bc940f14746b3b91b69a78f24d91881fd86d36e6122ceec04c9cf2f4,1,1,0,train,test,1
cluster_0189,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0070.avi,d0a272935005a8e36cb1ca9b0429426cffa53f66c100e3c092f74d2ea6d456bc,1,1,0,train,validation,1
cluster_0034,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0074.avi,e7985cafe708e53c8faffb17300b7b09a2cbbdf1eee1110e80a88ff9fc478cef,1,1,0,test,train,1
cluster_0034,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0077.avi,330d92b037909c5ee09999f99bbd88ea9d3f3047d1f78babc1fc44bb4b6bf155,1,1,0,test,train,1
cluster_0147,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0081.avi,898e74ef4b465a939a76ed399c539076be646d60a98816a2e449b2a4b70260a9,1,1,0,train,test,1
cluster_0020,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0083.avi,0537ef9d17544d442644b2d840fe2999f5c8523cf5f648a7f4d796157f24092b,1,1,0,test,train,1
cluster_0007,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0087.avi,4966e3a8b1f8580b93a4783fd982d239051b21567b47463e1485c2f3e141f69a,1,1,0,test,train,1
cluster_0007,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0088.avi,5c7517bc697da99e9f366716901c1b2ab46de2fb7c0cae324d0e735c5224eb5e,1,1,0,test,train,1
cluster_0035,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0109.avi,a4064a1b9862635d7be7213a674d7bf4fbcb53205e2da4af00e75cc76bf6a323,1,1,0,train,test,1
cluster_0035,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0110.avi,06c860dcfc461f74e9d48add2ab53947d500dc1cb1bce99b292478d8a4a959ae,1,1,0,train,test,1
cluster_0148,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0147.avi,e78692a8d11ec8d845e64a49d7129433f814eeed990497994ff60fe9f3fb5f5f,1,1,0,train,test,1
cluster_0088,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0157.avi,d9155a4c482aeafa2936f45332078ded46715c86e4a678208c1f1554965a0e6e,1,1,0,test,train,1
cluster_0036,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0162.avi,bf1f23192966cc8161e38223611953dac3defdb091b73a929077fd125543bbdc,1,1,0,validation,test,1
cluster_0036,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0163.avi,bf04c8e9898cb4fee4c636621ee191de7212c8d229a87933ce4c82608b972e6c,1,1,0,validation,test,1
cluster_0036,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0164.avi,33f219cff53feb6a9a92bb75134816d7dbb3124df11f6a98a987cde3f37f6bca,1,1,0,train,test,1
cluster_0149,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0169.avi,dcae560faef2143271bc80c308cab117c5dda30d6107612295995f6139df97e2,1,1,0,train,test,1
cluster_0190,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0177.avi,8948104c620c36e25a73f3f7008bbb6547eecbb5fd01e431858c03bc917f8580,1,1,0,train,validation,1
cluster_0063,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0182.avi,f15e57555c397aeb324dd5c55d2beb1bfe965312dce3a51acc77ee5354b4d592,1,1,0,test,validation,1
cluster_0063,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0184.avi,a54acd891d021475d17e3afde3e754f5d8a24c095305d1e8263eb62c547cfaa4,1,1,0,train,validation,1
cluster_0024,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0189.avi,70cc8acce051dd5f21e074a590088b0f905c0022d959dc297befbcf9b78510d2,1,1,0,validation,train,1
cluster_0089,perceptual_near_duplicate,RWF-2000,val/Fight/rwf_val_fight_0194.avi,9bd595c4e85de8388934b026c2f788060786329f8b7bd48be206470f486c0e0f,1,1,0,test,train,1
cluster_0103,perceptual_near_duplicate,RWF-2000,val/NonFight/rwf_val_nonfight_0011.avi,e70762191fdb4c7ed22211497f8daee42c2b1875d5d5f72d963f82759f6a6cc3,0,0,0,train,validation,1
cluster_0150,perceptual_near_duplicate,RWF-2000,val/NonFight/rwf_val_nonfight_0039.avi,b3fa7d4fb06005297d2a0d74284f017655eabaf5a3bfde56bb7b7e99b9c6f31a,0,0,0,test,train,1
cluster_0020,perceptual_near_duplicate,RWF-2000,val/NonFight/rwf_val_nonfight_0079.avi,3aaa3259768f9d011803303d03d9d76f73803c8d2033f84230c110956d227aff,0,0,0,validation,train,1
cluster_0082,perceptual_near_duplicate,RWF-2000,val/NonFight/rwf_val_nonfight_0091.avi,0b317febac373ab2150d9bc48435635ba45211b6acc490c20d627c33762a3e0a,0,0,0,train,validation,1
cluster_0007,perceptual_near_duplicate,RWF-2000,val/NonFight/rwf_val_nonfight_0094.avi,81a473c0b0d9593e99302d50015b4c87cd3e13994fd0a78a35417dca0c6dfd15,0,0,0,validation,train,1
cluster_0035,perceptual_near_duplicate,RWF-2000,val/NonFight/rwf_val_nonfight_0108.avi,563f6b1c05a28c37c7475e799509594bda97c5f557d98960ea96eca063f0485e,0,0,0,validation,test,1
